,submission_id,group,StimID,AnswerCertainty,AnswerPolarity,ContextType,attention_score,reasoning_score,posterior_confidence,prior_confidence,posterior_sliderResponse,prior_sliderResponse,relevance_sliderResponse,first_order_belief_change,second_order_belief_change,entropy_change,kl_utility,bayes_factor_utility,beta_kl_utility,beta_entropy_change,beta_bayes_factor_utility,pure_second_order_belief_change,prior_beta_for_kl_a,prior_beta_for_kl_b,posterior_beta_for_kl_a,posterior_beta_for_kl_b,prior_beta_for_entropy_a,prior_beta_for_entropy_b,posterior_beta_for_entropy_a,posterior_beta_for_entropy_b,prior_beta_for_bf_a,prior_beta_for_bf_b,posterior_beta_for_bf_a,posterior_beta_for_bf_b,prior_beta_for_2nd_order_change_a,prior_beta_for_2nd_order_change_b,posterior_beta_for_2nd_order_change_a,posterior_beta_for_2nd_order_change_b
1109,3431,helpful,12,high_certainty,positive,negative,1.0,0.625,6,7,0.0,0.01,0.31,0.01,1,0.08079313590000001,0.0328353151,1.0,0.6462939221,1.8550000000000001e-07,14.0102263806,116.1046039664,3.6933414088000003,267.6407994679,1.0,141.1776446766,1.0000142421,1.0014099686,1.0,1.0012610399,13284.4729748693,1315064.8245120603,1.0,113384.6258179226,3.1454116411,213.395752464,1.0,99.4365601387
1110,3432,relevant,1,low_certainty,positive,positive,1.0,0.75,5,4,0.52,0.53,0.86,0.01,1,0.0014439474,0.0006660739,0.0393081761,0.0627103772,2.89e-08,9.0886552519,24.9776840205,20.6300209481,18.4077544257,38.700170853,35.8001577104,1.0004954112,1.0004393269,1.0005708988,1.0005269835,437.7899385496,388.3420209779,5032.7296838107,4645.6735542868,11.3917122156,10.2152919648,24.1840378645,22.4006503364
1111,3432,relevant,4,exhaustive,negative,neutral,1.0,0.75,7,5,0.01,0.04,0.99,0.03,2,0.1614990532,0.053654281000000005,0.7575757576000001,0.8157556211,4.5350000000000003e-07,14.0921364057,169.9564759042,3.9000131425,70.6003154209,3.6933414088000003,267.6407994679,1.0000439153,1.0010539671,1.0000142421,1.0014099686,388.0561295239,9290.3471085735,13284.4729748693,1315064.8245120603,2.783387528,43.8013006729,3.1454116411,213.395752464
1112,3432,relevant,5,high_certainty,negative,negative,1.0,0.75,4,3,0.1,0.13,0.48,0.03,1,0.0884425914,0.0141007826,0.25641025640000004,0.1425688535,1.204e-07,6.6301750076,11.5851998562,3.3992262292,17.056360149,4.7037775374,34.3339978364,1.0001003089,1.0006712984,1.0000934738,1.0008412644,9.9072375814,60.609974583,83.4131959528,742.7187635748,2.0428345621,7.978969762,2.960700418,18.6463037623
1113,3432,relevant,6,high_certainty,positive,neutral,1.0,0.75,5,5,0.23,0.01,0.47000000000000003,0.22,0,0.6972181677,0.8267155025,0.9661835749000001,0.9999639144,3.3100000000000004e-07,8.3569346288,0.0,1.7250032856000002,72.7753252778,17.6750755696,56.8252529938,1.0000109788,1.0010869036,1.0002525129,1.0008453694,97.764032381,9580.6392057165,2226.5727447624,7451.830493335,1.445846882,45.1388413189,11.2544782862,35.3302099147
1114,3432,relevant,7,low_certainty,negative,negative,1.0,0.75,5,4,0.24,0.52,0.67,0.28,1,0.2038052566,0.419421268,0.7085020243,0.9907817925000001,1.6260000000000001e-07,9.0886552519,24.9776840205,20.2596431944,18.7781321794,18.4000788552,56.1002497082,1.0004860639,1.0004486743,1.0002634918,1.0008343906,429.5486189543,396.5833405732,2323.3367771434,7355.0664609541,11.1956421738,10.4113620066,11.7003251682,34.8843630327
1115,3432,relevant,8,exhaustive,positive,positive,1.0,0.75,7,6,1.0,0.5,0.99,0.5,1,1.0,0.9,1.0,1.0,8.712e-07,14.0994475996,116.1046039663,71.0888223383,71.0888223383,270.3341408767,1.0,1.0006305199,1.0006305199,1.0014242107,1.0,56692.8129089613,56692.8129089613,1328348.2974869297,1.0,50.2182800694,50.2182800694,215.5411641051,1.0
1116,3432,relevant,9,exhaustive,positive,neutral,1.0,0.75,7,6,0.99,0.86,0.99,0.13,1,0.5034456757,0.3129116221,0.9379509380000001,0.9999999999,4.999e-07,14.0144811972,116.1046039664,121.5527744219,20.6248702547,267.6407994679,3.6933414088000003,1.0010844943,1.0001765456,1.0014099686,1.0000142421,97510.9182034134,15874.7076145092,1315064.8245120603,13284.4729748693,85.6554417193,14.7811184194,213.395752464,3.1454116411
1117,3432,relevant,10,high_certainty,positive,negative,1.0,0.75,6,5,0.76,0.2,0.85,0.56,1,0.0731121845,0.9102339357,0.9210526316000001,1.0,3.25e-08,11.5493463255,53.8518719378,15.5000657127,59.0002628507,107.5350099542,34.6426347224,1.0002195765,1.0008783059,1.0009583903,1.0003026496,1936.2806476195,7742.122590478,86172.5556216212,27213.0701963014,9.9169376402,36.6677505607,75.8117857054,24.6247744333
1118,3432,relevant,11,low_certainty,positive,positive,1.0,0.75,6,4,0.75,0.52,0.73,0.23,2,0.1875674115,0.3097723569,0.6388888889000001,0.9663087159,2.2610000000000002e-07,11.6312549634,78.8295559584,20.2596431944,18.7781321794,106.1332335074,36.0444111691,1.0004860639,1.0004486743,1.0009457799,1.00031526,429.5486189543,396.5833405732,85038.719363442,28346.9064544807,11.1956421738,10.4113620066,74.8274201041,25.6091400347
1119,3432,relevant,12,non_answer,,negative,1.0,0.75,7,7,0.04,0.03,0.01,0.01,0,0.0479003313,0.0051655229,0.2577319588,0.22332547190000002,3.1e-08,10.1874983673,0.0,9.0800242263,262.2541166504,11.7733656351,259.5607752416,1.0000427263,1.0013814843,1.0000569684,1.0013672422,39851.4189246079,1288497.8785623217,53134.8918994772,1275214.4055874525,7.4362349232,209.1049291819,9.5816465642,206.9595175409
1120,3433,helpful,1,high_certainty,negative,negative,1.0,0.875,7,6,0.9500000000000001,0.75,0.9,0.2,1,0.5248811673,0.3804001088,0.8421052632,0.9999999996000001,5.499e-07,14.0102263806,116.1046039663,106.1332335074,36.0444111691,256.8674338329,14.4667070438,1.0009457799,1.00031526,1.0013530001,1.0000712105,85038.719363442,28346.9064544807,1261930.9326125833,66418.3648743464,74.8274201041,25.6091400347,204.8141058998,11.7270582053
1121,3433,helpful,3,high_certainty,positive,neutral,1.0,0.875,7,6,0.99,0.5,1.0,0.49,1,0.9192068641000001,0.8795537908000001,0.9898989899,1.0,8.383e-07,14.0792449231,116.1046039663,71.0888223383,71.0888223383,267.6407994679,3.6933414088000003,1.0006305199,1.0006305199,1.0014099686,1.0000142421,56692.8129089613,56692.8129089613,1315064.8245120603,13284.4729748693,50.2182800694,50.2182800694,213.395752464,3.1454116411
1122,3433,helpful,5,high_certainty,positive,positive,1.0,0.875,7,5,1.0,0.55,1.0,0.45,2,0.9927744540000001,0.8627527903000001,1.0,1.0,9.004e-07,14.098718881,169.9564759042,40.8751807099,33.6251478535,270.3341408767,1.0,1.0006038353,1.0004940471,1.0014242107,1.0,5323.0217809536,4355.3814571438,1328348.2974869297,1.0,25.5215785105,21.0631096904,215.5411641051,1.0
1123,3433,helpful,6,non_answer,,negative,1.0,0.875,5,5,0.15,0.74,0.1,0.59,0,0.21690606780000002,0.9218775454,0.9379968203000001,1.0,1.285e-07,9.3431351277,0.0,54.6502431369,19.8500854265,11.8750492845,62.6252792789,1.000812433,1.0002854494,1.0001646824,1.0009332,7161.5383961921,2516.8648419053,1452.4604857146,8225.9427523828,33.9926692687,12.5920189322,7.6877032301,38.8969849708
1124,3433,helpful,7,low_certainty,negative,positive,1.0,0.875,6,5,0.4,0.61,0.75,0.21,1,0.0061510459,0.2576124654,0.5737704918000001,0.9890952633000001,3.63e-08,11.5493463255,53.8518719377,45.2252004237,29.2751281397,57.0710578706,85.106586806,1.0006697082,1.0004281741,1.0005044159,1.0007566239,5903.6059752394,3774.797262858,45354.450327169,68031.1754907536,28.1966598026,18.3880283984,40.3746240555,60.0619360832
1125,3433,helpful,8,low_certainty,positive,negative,1.0,0.875,6,6,0.85,0.4,0.9500000000000001,0.45,0,0.36111028970000003,0.7625038439,0.8823529412000001,1.0,2.937e-07,11.53319135,0.0,57.0710578706,85.106586806,120.1509979751,22.0266467015,1.0005044159,1.0007566239,1.0010718839,1.000189156,45354.450327169,68031.1754907536,96377.0819452342,17008.5438726884,40.3746240555,60.0619360832,84.6710761179,15.7654840208
1126,3433,helpful,9,low_certainty,positive,neutral,1.0,0.875,6,6,0.77,0.8,0.63,0.03,0,0.056083208700000005,0.0089781985,0.16304347830000002,0.22241401970000002,4.46e-08,8.8254154939,0.0,113.1421157413,29.0355289353,108.936786401,33.2408582756,1.0010088319,1.000252208,1.0009710007,1.0002900392,90707.9006543381,22677.7251635845,87306.3918798004,26079.2339381222,79.749248111,20.6873120277,76.7961513068,23.6404088319
1127,3433,helpful,10,exhaustive,negative,neutral,1.0,0.875,7,6,0.01,0.6000000000000001,1.0,0.59,1,0.8901574586000001,0.9418279102,0.9932659933,1.0,8.122e-07,14.09651469,116.1046039664,85.106586806,57.0710578706,3.6933414088000003,267.6407994679,1.0007566239,1.0005044159,1.0000142421,1.0014099686,68031.1754907536,45354.450327169,13284.4729748693,1315064.8245120603,60.0619360832,40.3746240555,3.1454116411,213.395752464
1128,3433,helpful,11,exhaustive,positive,positive,1.0,0.875,7,7,1.0,0.97,1.0,0.03,0,0.1943918578,0.0962326402,1.0,0.9999793343000001,9.69e-08,11.2860604708,0.0,262.2541166504,9.0800242263,270.3341408767,1.0,1.0013814843,1.0000427263,1.0014242107,1.0,1288497.8785623217,39851.4189246079,1328348.2974869297,1.0,209.1049291819,7.4362349232,215.5411641051,1.0
1129,3433,helpful,12,exhaustive,negative,negative,1.0,0.875,7,7,0.0,0.01,1.0,0.01,0,0.08079313590000001,0.0328353151,1.0,0.8739937799,3.3000000000000004e-08,10.1874983673,0.0,3.6933414088000003,267.6407994679,1.0,270.3341408767,1.0000142421,1.0014099686,1.0,1.0014242107,13284.4729748693,1315064.8245120603,1.0,1328348.2974869297,3.1454116411,213.395752464,1.0,215.5411641051
1130,3434,relevant,2,low_certainty,negative,negative,1.0,1.0,5,4,0.04,0.27,0.89,0.23,1,0.5991724471000001,0.46189989610000004,0.887345679,0.9995853042,3.723e-07,9.0886552519,24.9776840205,11.0001993509,28.0375760229,3.9000131425,70.6003154209,1.0002523793,1.0006823589,1.0000439153,1.0010539671,223.5156290724,602.6163304551,388.0561295239,9290.3471085735,6.2938911287,15.3131130517,2.783387528,43.8013006729
1131,3434,relevant,3,low_certainty,positive,neutral,1.0,1.0,5,4,0.55,0.52,0.53,0.03,1,0.006071082,0.0059843215000000005,0.1136363636,0.10174214940000001,3.38e-08,9.0886552519,24.9776840205,20.2596431944,18.7781321794,40.8751807099,33.6251478535,1.0004860639,1.0004486743,1.0006038353,1.0004940471,429.5486189543,396.5833405732,5323.0217809536,4355.3814571438,11.1956421738,10.4113620066,25.5215785105,21.0631096904
1132,3434,relevant,4,high_certainty,positive,negative,1.0,1.0,4,4,0.45,0.25,0.7000000000000001,0.2,0,0.1814963295,0.2680122225,0.5925925926,0.8814776666,8.61e-08,5.8040885898,0.0,10.2594438434,28.7783315303,17.6669989182,21.3707764556,1.0002336845,1.0007010536,1.0004206322,1.000514106,207.0329898819,619.0989696456,371.8593817874,454.2725777401,5.9017510451,15.7052531353,9.8231518812,11.7838522992
1133,3434,relevant,5,high_certainty,negative,negative,1.0,1.0,5,4,0.1,0.33,0.61,0.23,1,0.4459307792,0.3847394248,0.7744107744000001,0.9935895643,3.046e-07,9.0886552519,24.9776840206,13.2224658733,25.8153095004,8.2500328563,66.2502957071,1.0003084636,1.0006262746,1.0001097882,1.0009880941,272.9635466441,553.1684128834,968.6403238097,8709.7629142877,7.4703113795,14.1366928008,5.4584688201,41.1262193808
1134,3434,relevant,6,low_certainty,positive,neutral,1.0,1.0,4,4,0.06,0.05,0.71,0.01,0,0.041047962,0.0032902953,0.17543859650000002,0.0192523318,1.28e-08,2.9168318694,0.0,2.8518887687000003,36.1858866051,3.2222665224,35.8155088513,1.0000467369,1.0008880013,1.0000560843,1.0008786539,42.2065979764,783.9253615511,50.4479175717,775.6840419559,1.980350209,19.6266539713,2.1764202508,19.4305839295
1135,3434,relevant,7,exhaustive,positive,negative,1.0,1.0,4,4,0.8300000000000001,0.53,0.8,0.30000000000000004,0,0.3396968098,0.4844121541,0.7690335811,0.9972292334,1.55e-07,6.2075415404,0.0,20.6300209481,18.4077544257,31.7413535602,7.2964218135,1.0004954112,1.0004393269,1.0007758327,1.0001589055,437.7899385496,388.3420209779,685.0295264078,141.1024331197,11.3917122156,10.2152919648,17.2738134697,4.3331907107
1136,3434,relevant,8,exhaustive,positive,positive,1.0,1.0,6,4,1.0,0.33,0.98,0.67,2,0.9149263728,0.9748500035000001,1.0,1.0,6.748e-07,11.6410181129,78.8295559584,13.2224658733,25.8153095004,141.1776446766,1.0,1.0003084636,1.0006262746,1.0012610399,1.0,272.9635466441,553.1684128834,113384.6258179226,1.0,7.4703113795,14.1366928008,99.4365601387,1.0
1137,3434,relevant,10,exhaustive,negative,neutral,1.0,1.0,7,4,0.0,0.2,1.0,0.2,3,0.7219280949,0.5234901251,1.0,0.9999999991,8.056000000000001e-07,14.0990752795,194.9341599247,8.4075550748,30.630220299,1.0,270.3341408767,1.0001869476,1.0007477906,1.0,1.0014242107,165.8263919055,660.305567622,1.0,1328348.2974869297,4.9214008361,16.6856033443,1.0,215.5411641051
1138,3434,relevant,11,high_certainty,negative,positive,1.0,1.0,5,4,0.05,0.56,0.89,0.51,1,0.7031905641,0.8683658567,0.9586466165,1.0,4.251e-07,9.0886552519,24.9776840205,21.7411542093,17.2966211645,4.6250164282,69.8753121352,1.0005234534,1.0004112848,1.0000548941,1.0010429883,462.5138973354,363.6180621921,484.8201619049,9193.5830761926,11.979922341,9.6270818394,3.22923441,43.3554537909
1139,3434,relevant,12,non_answer,,positive,1.0,1.0,4,4,0.64,0.64,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,24.7041762392,14.3335991346,24.7041762392,14.3335991346,1.0005982324,1.0003365057,1.0005982324,1.0003365057,528.4444540976,297.6875054299,528.4444540976,297.6875054299,13.5484826754,8.0585215049,13.5484826754,8.0585215049
1140,3435,relevant,1,non_answer,,positive,1.0,0.625,7,7,0.81,0.86,0.02,0.05,0,0.1172326482,0.031081704300000002,0.305997552,0.8021083401,1.115e-07,11.7968760572,0.0,232.627361154,38.7067797227,219.1606541101,52.1734867666,1.0012248212,1.0001993895,1.0011536106,1.0002706,1142379.6758387594,185969.6216481702,1075962.3109644132,252386.9865225166,185.5054011304,31.0357629747,174.7783429251,41.76282118
1141,3435,relevant,2,non_answer,,neutral,1.0,0.625,5,4,0.6000000000000001,0.61,0.0,0.01,1,0.0061510459,0.0006958413,0.0409836066,0.061914899100000004,3.18e-08,9.0886552519,24.9776840207,23.593042978,15.4447323958,44.500197138,30.0001314254,1.0005701903,1.0003645479,1.0006587294,1.000439153,503.7204953118,322.4114642157,5806.8419428585,3871.561295239,12.96027255,8.6467316303,27.7508129206,18.8338752804
1142,3435,relevant,4,exhaustive,negative,neutral,1.0,0.625,6,2,0.0,0.36,0.98,0.36,4,0.9426831893000001,0.7729383391,1.0,0.9999620267,7.49e-07,11.6385399805,95.7882266135,4.1387025932,6.5799157212,1.0,141.1776446766,1.0002190563,1.0003894334,1.0,1.0012610399,2.4469223366,3.5723063763000003,1.0,113384.6258179226,1.9534000691000002,2.6949334561000002,1.0,99.4365601387
1143,3435,relevant,5,low_certainty,negative,negative,1.0,0.625,5,4,0.71,0.37,0.77,0.34,1,0.0819508463,0.5460707965,0.7601162531,0.99823262,9.240000000000001e-08,9.0886552519,24.9776840207,14.7039768883,24.3337984855,52.47523328,22.0250952834,1.0003458531,1.0005888851,1.0007794965,1.0003183859,305.9288250252,520.2031345023,6871.2462990492,2807.1569390483,8.2545915467,13.3524126336,32.6551286227,13.9295595783
1144,3435,relevant,6,high_certainty,negative,positive,1.0,0.625,5,5,0.06,0.74,0.98,0.68,0,0.49930145330000003,0.9701757682000001,0.977573318,1.0,2.692e-07,9.4850822099,1e-10,54.6502431369,19.8500854265,5.3500197138,69.1503088496,1.000812433,1.0002854494,1.0000658729,1.0010320094,7161.5383961921,2516.8648419053,581.5841942858,9096.8190438116,33.9926692687,12.5920189322,3.6750812921,42.9096069089
1145,3435,relevant,7,exhaustive,positive,negative,1.0,0.625,5,3,0.88,0.35000000000000003,0.8300000000000001,0.53,2,0.4047071901,0.8675786936000001,0.9265734266000001,0.9999568805000001,3.179e-07,9.1705476419,36.5628838768,7.4594552324,12.9961311458,64.8002891358,9.7000394276,1.0002700626,1.0005015447,1.0009661365,1.0001317459,24.9810242575,45.5361879068,8516.2348495257,1162.1683885717,3.8076315134,6.2141728107,40.2345256168,6.3501625841
1146,3435,relevant,9,low_certainty,positive,positive,1.0,0.625,6,6,0.91,0.91,0.61,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,128.5616566557,13.6159880209,128.5616566557,13.6159880209,1.0011475463,1.0001134936,1.0011475463,1.0001134936,103180.0994943096,10205.526323613,103180.0994943096,10205.526323613,90.5772697263,9.8592904125,90.5772697263,9.8592904125
1147,3435,relevant,10,low_certainty,negative,negative,1.0,0.625,5,3,0.18,0.30000000000000004,0.56,0.12,2,0.2012138535,0.1179905524,0.48780487800000005,0.5596114812,2.177e-07,9.1705476419,36.5628838769,6.5366759135,13.9189104647,14.0500591414,60.450269422,1.0002314822,1.0005401251,1.0001976188,1.0009002635,21.5551636493,48.962048515,1742.7525828575,7935.6506552399,3.4065412972,6.6152630269,9.0252438762,37.5594443248
1148,3435,relevant,11,high_certainty,positive,positive,1.0,0.625,5,5,0.8300000000000001,0.7000000000000001,0.72,0.13,0,0.2235861205,0.1383619002,0.5220883534,0.9178559759,1.364e-07,7.8311665364,1e-10,51.7502299944,22.750098569,61.1752727076,13.3250558558,1.0007685177,1.0003293647,1.0009112424,1.00018664,6774.4822666682,2903.9209714292,8032.4146876209,1645.9885504766,32.2092817406,14.3754064603,38.0052912068,8.5793969942
1149,3435,relevant,12,exhaustive,positive,neutral,1.0,0.625,7,5,1.0,0.08,0.99,0.92,2,0.40217919020000004,0.9997729383,1.0,1.0,5.562000000000001e-07,14.1055479616,169.9564759041,6.8000262851,67.7003022783,270.3341408767,1.0,1.0000878306,1.0010100518,1.0014242107,1.0,775.1122590478,8903.2909790496,1328348.2974869297,1.0,4.5667750561,42.0179131449,215.5411641051,1.0
1150,3436,helpful,1,non_answer,,neutral,1.0,0.5,4,6,0.6000000000000001,0.5,0.4,0.1,2,0.0290494055,0.06470073200000001,0.33333333330000003,0.9062166380000001,4.9200000000000004e-08,11.6312549634,78.8295559585,71.0888223383,71.0888223383,23.222665224300002,15.8151101495,1.0006305199,1.0006305199,1.0005608429,1.0003738953,56692.8129089613,56692.8129089613,495.4791757165,330.652783811,50.2182800694,50.2182800694,12.7642025082,8.8428016721
1151,3436,helpful,2,exhaustive,negative,positive,1.0,0.5,5,6,0.05,0.85,0.84,0.8,1,0.3234433476,0.9952733181000001,0.9907120743000001,1.0,4.69e-08,11.5493463255,53.8518719378,120.1509979751,22.0266467015,4.6250164282,69.8753121352,1.0010718839,1.000189156,1.0000548941,1.0010429883,96377.0819452342,17008.5438726884,484.8201619049,9193.5830761926,84.6710761179,15.7654840208,3.22923441,43.3554537909
1152,3436,helpful,4,high_certainty,positive,negative,1.0,0.5,4,5,0.1,0.02,0.2,0.08,1,0.32755505100000004,0.2442498126,0.8163265306,0.9283249650000001,2.558e-07,9.0886552519,24.9776840206,2.4500065713,72.0503219921,4.7037775374,34.3339978364,1.0000219576,1.0010759247,1.0000934738,1.0008412644,194.5280647619,9483.8751733355,83.4131959528,742.7187635748,1.8916937640000002,44.6929944369,2.960700418,18.6463037623
1153,3436,helpful,5,low_certainty,positive,negative,1.0,0.5,4,4,0.1,0.1,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,4.7037775374,34.3339978364,4.7037775374,34.3339978364,1.0000934738,1.0008412644,1.0000934738,1.0008412644,83.4131959528,742.7187635748,83.4131959528,742.7187635748,2.960700418,18.6463037623,2.960700418,18.6463037623
1154,3436,helpful,6,exhaustive,negative,positive,1.0,0.5,7,5,0.0,0.75,1.0,0.75,2,0.8112781245,0.99,1.0,1.0,7.816000000000001e-07,14.1030832488,169.9564759042,55.3752464226,19.1250821409,1.0,270.3341408767,1.0008234118,1.0002744706,1.0,1.0014242107,7258.3024285731,2420.1008095244,1.0,1328348.2974869297,34.4385161507,12.1461720502,1.0,215.5411641051
1155,3436,helpful,8,non_answer,,neutral,1.0,0.5,4,3,0.25,0.25,0.0,0.0,1,0.0,0.0,0.0,0.060086832900000005,5.32e-08,6.6301750076,11.585199856300001,5.6138965945,14.8416897836,10.2594438434,28.7783315303,1.0001929018,1.0005787055,1.0002336845,1.0007010536,18.129303041100002,52.387909123200004,207.0329898819,619.0989696456,3.005451081,7.0163532431,5.9017510451,15.7052531353
1156,3436,helpful,9,low_certainty,negative,positive,1.0,0.5,3,6,0.35000000000000003,0.75,0.7000000000000001,0.4,3,0.12278993090000001,0.6918196595,0.8205128205000001,1.0,2.294e-07,11.637945438300001,90.4147558147,106.1332335074,36.0444111691,7.4594552324,12.9961311458,1.0009457799,1.00031526,1.0002700626,1.0005015447,85038.719363442,28346.9064544807,24.9810242575,45.5361879068,74.8274201041,25.6091400347,3.8076315134,6.2141728107
1157,3436,helpful,10,low_certainty,positive,neutral,1.0,0.5,3,5,0.5,0.2,0.55,0.30000000000000004,2,0.2780719051,0.5234901251,0.75,0.9999553705,2.322e-07,9.1705476419,36.5628838767,15.5000657127,59.0002628507,10.2277931891,10.2277931891,1.0002195765,1.0008783059,1.0003858037,1.0003858037,1936.2806476195,7742.122590478,35.258606082200004,35.258606082200004,9.9169376402,36.6677505607,5.0109021621,5.0109021621
1158,3436,helpful,11,high_certainty,negative,positive,1.0,0.5,4,3,0.25,0.61,0.6000000000000001,0.36,1,0.15352142400000002,0.5887007352,0.7868852459,0.9747081976,1.026e-07,6.6301750076,11.585199856300001,12.2579076907,8.1976786875,10.2594438434,28.7783315303,1.0004706805,1.0003009268,1.0002336845,1.0007010536,42.7954994202,27.7217127441,207.0329898819,619.0989696456,5.8933006377,4.1285036864,5.9017510451,15.7052531353
1159,3436,helpful,12,exhaustive,positive,negative,1.0,0.5,7,4,1.0,0.2,1.0,0.8,3,0.7219280949,0.9952349013,1.0,1.0,8.056000000000001e-07,14.0998197812,194.9341599247,8.4075550748,30.630220299,270.3341408767,1.0,1.0001869476,1.0007477906,1.0014242107,1.0,165.8263919055,660.305567622,1328348.2974869297,1.0,4.9214008361,16.6856033443,215.5411641051,1.0
1160,3437,helpful,2,exhaustive,negative,negative,1.0,0.625,7,6,0.0,0.15,1.0,0.15,1,0.6098403047000001,0.4171795977,1.0,1.0,5.514e-07,14.0378383842,116.1046039664,22.0266467015,120.1509979751,1.0,270.3341408767,1.000189156,1.0010718839,1.0,1.0014242107,17008.5438726884,96377.0819452342,1.0,1328348.2974869297,15.7654840208,84.6710761179,1.0,215.5411641051
1161,3437,helpful,4,exhaustive,positive,positive,1.0,0.625,7,6,1.0,0.01,1.0,0.99,1,0.08079313590000001,0.9999997729000001,1.0,1.0,2.443e-07,14.179782249,116.1046039664,2.4017764468,139.7758682298,270.3341408767,1.0,1.0000126104,1.0012484295,1.0014242107,1.0,1134.8362581792,112250.7895597434,1328348.2974869297,1.0,1.9843656014,98.4521945373,215.5411641051,1.0
1162,3437,helpful,5,low_certainty,positive,neutral,1.0,0.625,6,5,0.5,0.30000000000000004,0.6000000000000001,0.2,1,0.11870910080000001,0.2514331054,0.5714285714,0.9839927321,4.51e-08,11.5493463255,53.8518719379,22.750098569,51.7502299944,71.0888223383,71.0888223383,1.0003293647,1.0007685177,1.0006305199,1.0006305199,2903.9209714292,6774.4822666682,56692.8129089613,56692.8129089613,14.3754064603,32.2092817406,50.2182800694,50.2182800694
1163,3437,helpful,6,low_certainty,positive,positive,1.0,0.625,4,4,0.55,0.6000000000000001,0.5,0.05,0,0.0218238595,0.0169497126,0.18518518520000002,0.1194185254,1.08e-08,4.4357237395,1e-10,23.222665224300002,15.8151101495,21.3707764556,17.6669989182,1.0005608429,1.0003738953,1.000514106,1.0004206322,495.4791757165,330.652783811,454.2725777401,371.8593817874,12.7642025082,8.8428016721,11.7838522992,9.8231518812
1164,3437,helpful,7,low_certainty,negative,positive,1.0,0.625,4,5,0.6000000000000001,0.65,0.25,0.05,1,0.0368825391,0.0177358375,0.1923076923,0.3080233951,5.9600000000000004e-08,9.0886552519,24.9776840206,48.1252135662,26.3751149972,23.222665224300002,15.8151101495,1.0007136235,1.0003842588,1.0005608429,1.0003738953,6290.6621047633,3387.7411333341,495.4791757165,330.652783811,29.9800473306,16.6046408703,12.7642025082,8.8428016721
1165,3437,helpful,8,low_certainty,negative,negative,1.0,0.625,6,6,0.9,0.1,0.9,0.8,0,0.0,0.9970888807,0.9876543210000001,1.0,0.0,12.1085469204,0.0,15.0177644677,127.1598802089,127.1598802089,15.0177644677,1.000126104,1.0011349359,1.0011349359,1.000126104,11339.3625817923,102046.2632361304,102046.2632361304,11339.3625817923,10.8436560139,89.5929041249,89.5929041249,10.8436560139
1166,3437,helpful,9,high_certainty,positive,negative,1.0,0.625,7,7,1.0,0.05,1.0,0.9500000000000001,0,0.2863969571,0.9999523490000001,1.0,1.0,1.582e-07,14.7413007726,0.0,14.4667070438,256.8674338329,270.3341408767,1.0,1.0000712105,1.0013530001,1.0014242107,1.0,66418.3648743465,1261930.932612583,1328348.2974869297,1.0,11.7270582053,204.8141058998,215.5411641051,1.0
1167,3437,helpful,10,non_answer,,neutral,1.0,0.625,3,3,0.5,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,10.2277931891,10.2277931891,10.2277931891,10.2277931891,1.0003858037,1.0003858037,1.0003858037,1.0003858037,35.258606082200004,35.258606082200004,35.258606082200004,35.258606082200004,5.0109021621,5.0109021621,5.0109021621,5.0109021621
1168,3437,helpful,11,high_certainty,negative,neutral,1.0,0.625,6,5,0.05,0.2,0.9,0.15,1,0.4355311378,0.2680711561,0.7894736842000001,0.9990876188000001,3.847e-07,11.5493463255,53.8518719378,15.5000657127,59.0002628507,8.0088822338,134.1687624428,1.0002195765,1.0008783059,1.000063052,1.0011979879,1936.2806476195,7742.122590478,5670.1812908961,107715.4445270265,9.9169376402,36.6677505607,5.9218280069,94.5147321318
1169,3437,helpful,12,high_certainty,negative,neutral,1.0,0.625,7,7,0.0,0.05,1.0,0.05,0,0.2863969571,0.1566663713,1.0,0.9999999997000001,1.582e-07,11.7968760572,0.0,14.4667070438,256.8674338329,1.0,270.3341408767,1.0000712105,1.0013530001,1.0,1.0014242107,66418.3648743465,1261930.932612583,1.0,1328348.2974869297,11.7270582053,204.8141058998,1.0,215.5411641051
1170,3438,helpful,1,high_certainty,negative,positive,1.0,0.625,6,6,0.25,0.8,0.85,0.55,0,0.0893500296,0.9024224230000001,0.9166666667000001,1.0,7.180000000000001e-08,11.7338584821,1e-10,113.1421157413,29.0355289353,36.0444111691,106.1332335074,1.0010088319,1.000252208,1.00031526,1.0009457799,90707.9006543381,22677.7251635845,28346.9064544807,85038.719363442,79.749248111,20.6873120277,25.6091400347,74.8274201041
1171,3438,helpful,2,low_certainty,negative,neutral,1.0,0.625,5,6,0.2,0.6000000000000001,0.25,0.4,1,0.2490224996,0.671154048,0.8333333333,1.0,1.179e-07,11.5493463255,53.8518719378,85.106586806,57.0710578706,15.5000657127,59.0002628507,1.0007566239,1.0005044159,1.0002195765,1.0008783059,68031.1754907536,45354.450327169,1936.2806476195,7742.122590478,60.0619360832,40.3746240555,9.9169376402,36.6677505607
