,submission_id,group,StimID,AnswerCertainty,AnswerPolarity,ContextType,attention_score,reasoning_score,posterior_confidence,prior_confidence,posterior_sliderResponse,prior_sliderResponse,relevance_sliderResponse,first_order_belief_change,second_order_belief_change,entropy_change,kl_utility,kl,bayes_factor_utility,beta_kl_utility,beta_kl,beta_entropy_change,beta_bayes_factor_utility_1,pure_second_order_belief_change,entropy_change_scaled,kl_scaled,beta_entropy_change_scaled,beta_kl_scaled,beta_bayes_factor_utility_1_scaled,pure_second_order_belief_change_scaled,prior_beta_for_beta_kl_a,prior_beta_for_beta_kl_b,posterior_beta_for_beta_kl_a,posterior_beta_for_beta_kl_b,prior_beta_for_beta_entropy_change_a,prior_beta_for_beta_entropy_change_b,posterior_beta_for_beta_entropy_change_a,posterior_beta_for_beta_entropy_change_b,prior_beta_for_beta_bayes_factor_utility_1_a,prior_beta_for_beta_bayes_factor_utility_1_b,posterior_beta_for_beta_bayes_factor_utility_1_a,posterior_beta_for_beta_bayes_factor_utility_1_b,prior_beta_for_pure_second_order_belief_change_a,prior_beta_for_pure_second_order_belief_change_b,posterior_beta_for_pure_second_order_belief_change_a,posterior_beta_for_pure_second_order_belief_change_b,prior_beta_for_kl_a,prior_beta_for_kl_b,posterior_beta_for_kl_a,posterior_beta_for_kl_b,prior_beta_for_entropy_change_a,prior_beta_for_entropy_change_b,posterior_beta_for_entropy_change_a,posterior_beta_for_entropy_change_b
2604,6054,relevant,7,high_certainty,negative,positive,1.0,0.875,6,6,0.30000000000000004,0.5,0.9,0.2,0,0.11870910080000001,0.1119338991,0.11870910080000001,0.5714285714,0.9999812001,10.8816596963,0.0864280838,10.1302047959,0.0,0.5670319645,0.8032074982,0.06522181020000001,0.9999818307,0.7340998181,0.0,48.303237664,48.303237664,29.3819425984,67.2245327297,85.8071175644,85.8071175644,51.8842705386,119.7299645902,31361.6276658956,31361.6276658956,18817.3765995374,43905.8787322539,9.351603217,9.351603217,6.0109619302,12.6922445038,64.0,64.0,38.8,89.2,64.0,64.0,38.8,89.2
2605,6054,relevant,8,low_certainty,positive,positive,1.0,0.875,7,5,0.9,0.65,0.8300000000000001,0.25,2,0.4650724618,0.214787787,0.2418012628,0.7936507937,0.9999995352000001,14.5816447637,3.4715237637,12.6557513317,16.2433441914,0.9623534478,0.9635288062,0.9334018175000001,0.999999556,0.8088844261,0.9439976401,32.851239812,18.1506675911,163.8905066003,19.0989451778,52.8283190363,28.9075564042,323.4921298159,36.8324588684,7852.5997307976,4228.7844704295,293077.0480760308,32565.0053417812,7.6747221718,4.5940811694,24.8609327793,3.6512147533,41.3,22.7,229.6,26.4,41.3,22.7,229.6,26.4
2606,6054,relevant,9,non_answer,,positive,1.0,0.875,7,7,0.97,0.97,0.0,0.0,0,0.0,0.0,0.0,-2.2204460489999999e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.5597682248,6.4296835533,176.5597682248,6.4296835533,348.5748510238,11.7497376605,348.5748510238,11.7497376605,315871.8518152776,9770.2016025344,315871.8518152776,9770.2016025344,26.7167831066,1.795364426,26.7167831066,1.795364426,247.38,8.62,247.38,8.62,247.38,8.62,247.38,8.62
2607,6054,relevant,10,high_certainty,positive,neutral,1.0,0.875,5,3,0.85,0.15,0.7000000000000001,0.7000000000000001,2,0.0,0.8265299364,1.7517502384,0.9688581315,0.9999999549,16.914705253,0.7495510962,9.3617010897,6.9895259647,0.0,1.0,0.44285417390000004,0.9999999572,0.7059907621,0.7106976041,2.8322495916,11.3827476855,42.6516212926,8.3502861105,3.481139649,15.0597913444,68.7754941244,12.9603813161,67.9332593498,380.288469649,10268.476571043,1812.9076301841,1.4918916065,3.78738577,9.72848284,2.5403205012,3.1,12.9,53.7,10.3,3.1,12.9,53.7,10.3
2608,6054,relevant,11,high_certainty,positive,positive,1.0,0.875,6,4,0.9400000000000001,0.55,0.93,0.39,2,0.6653295348,0.4244458448,0.5524219541000001,0.9219858156,0.9999999924,18.6965115542,1.457681492,11.0086981946,10.6551994808,0.9908284642,0.9994816605000001,0.6793910114,0.9999999928000001,0.7629553715,0.8490417608,14.7091212566,12.2165537554,89.9300868084,6.6763885197,21.3108947953,17.6180048325,160.4373810211,11.1768541077,1279.77480712,1047.2702967345,58958.9800118838,3764.2753199075,4.3264038242,3.7216031289,16.7010140479,2.002192386,17.5,14.5,119.44,8.56,17.5,14.5,119.44,8.56
2609,6054,relevant,12,exhaustive,negative,negative,1.0,0.875,7,7,0.0,0.01,1.0,0.01,0,0.08079313590000001,0.0143949572,0.014499569700000001,1.0,0.9344018778000001,2.7242082078000003,0.0,8.7816784463,1e-10,0.43431756590000004,0.18008735110000001,0.0,0.9349598109,0.6828244366,0.0,2.8098945178,180.1795572603,1.0,181.9894517781,4.5832458868,355.7413427975,1.0,359.3245886843,3257.4005341781,322384.6528836339,1.0,325641.053417812,1.2651214753,27.2470260572,1.0,27.5121475326,3.54,252.46,1.0,255.0,3.54,252.46,1.0,255.0
2610,6055,relevant,2,low_certainty,negative,negative,1.0,1.0,5,5,0.01,0.02,0.75,0.01,0,0.0606474066,0.0044901970000000005,0.0045003082,0.5050505051,0.1336644346,0.1434829565,0.24951313090000002,5.4913632286,0.0,0.3479685079,0.0597667847,0.17692908940000002,0.1340541007,0.5123002756,0.0,1.9800381481,49.021869255,1.490019074,49.511888329,2.5947175088,79.1411579317,1.7973587544,79.9385166861,242.5876840245,11838.7965172025,121.7938420123,11959.5903592148,1.2053760668,11.0634272743,1.1026880334,11.1661153077,2.24,61.76,1.62,62.38,2.24,61.76,1.62,62.38
2611,6055,relevant,3,low_certainty,positive,neutral,1.0,1.0,5,6,0.55,0.51,0.31,0.04,1,0.006936987800000001,0.0046176735,0.0046283679,0.14842300560000002,0.4227563989,0.549490916,0.3628739072,10.8325537521,6.4344030928,0.0477398323,0.0614141817,0.2466131461,0.4237500857,0.7574322074000001,0.6807487646,49.2493024173,47.3571729108,27.9510490717,23.0508583314,87.5032599157,84.1109752131,44.8547314923,36.8811439482,31988.8402192135,30734.4151125777,6644.6613106749,5436.7228905522,9.5186352813,9.1845711526,6.6478418376,5.6209615035,65.26,62.74,35.1,28.9,65.26,62.74,35.1,28.9
2612,6055,relevant,4,low_certainty,positive,negative,1.0,1.0,4,4,0.76,0.76,0.19,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9435130092,6.9821620029,19.9435130092,6.9821620029,29.0659637171,9.8629359107,29.0659637171,9.8629359107,1768.0342789294,559.0108249251,1768.0342789294,559.0108249251,5.5964852843,2.4515216687,5.5964852843,2.4515216687,23.8,8.2,23.8,8.2,23.8,8.2,23.8,8.2
2613,6055,relevant,5,high_certainty,positive,negative,1.0,1.0,6,5,0.99,0.25,0.99,0.74,1,0.7304849886,0.8509326764,1.9033572391,0.9966329966,1.0,165.1711600512,1.7477152703,11.1199943125,6.4344030927,0.9942069825000001,1.0,0.7443298339000001,1.0,0.7663801426,0.6807487646,13.2504768508,37.7514305523,94.6604105748,1.9460647533,20.9339688601,60.8019065804,168.9180927775,2.6961423513,3020.8460503068,9060.5381509203,62095.0427784733,628.2125533179,3.5672008353,8.7016025059,17.5361743696,1.1670320643,16.5,47.5,125.74,2.26,16.5,47.5,125.74,2.26
2614,6055,relevant,6,exhaustive,negative,neutral,1.0,1.0,6,2,0.01,0.28,0.99,0.27,4,0.7746576747,0.3341985348,0.4067637532,0.974025974,0.9975474899000001,6.010643253,2.8592203468,11.0451261485,15.2401416303,0.9957574507,0.9961904074000001,0.8926063146000001,0.9975932777000001,0.7640818132,0.9330858207,2.5412851599,4.963304697,1.9460647533,94.6604105748,2.9125721793,5.9180427467,2.6961423513,168.9180927775,24.6134726344,61.7203582028,628.2125533179,62095.0427784733,1.409658145,2.0534066586,1.1670320643,17.5361743696,2.68,5.32,2.26,125.74,2.68,5.32,2.26,125.74
2615,6055,relevant,8,low_certainty,negative,positive,1.0,1.0,2,3,0.47000000000000003,0.51,0.4,0.04,1,0.0023098532000000002,0.0046078244,0.0046184731,0.1479837218,0.18568232910000002,0.20540473,0.33481629430000004,5.8940939661,1.8162125729,0.016156269600000002,0.061286995600000005,0.2299355552,0.1862066152,0.5373187002,0.2755080925,7.2296486113,6.9853486657,3.5871572327,3.9174326241,9.4358748066,9.1050561868,4.2103890152,4.6202259107,228.5730817894,219.6486472094,40.6369004935,45.696930343700004,2.672431462,2.6068459145,1.6876404577000002,1.7754243458999999,8.14,7.86,3.8200000000000003,4.18,8.14,7.86,3.8200000000000003,4.18
2616,6055,relevant,9,exhaustive,positive,neutral,1.0,1.0,7,5,0.99,0.75,0.99,0.24,2,0.7304849886,0.2953781397,0.3500939884,0.9696969697000001,1.0,36.0099402045,3.376797278,12.6557513317,16.2433441913,0.9942069825000001,0.9917223472000001,0.9282922285,1.0,0.8088844261,0.9439976401,37.7514305523,13.2504768508,180.1795572603,2.8098945178,60.8019065804,20.9339688601,355.7413427975,4.5832458868,9060.5381509203,3020.8460503068,322384.6528836339,3257.4005341781,8.7016025059,3.5672008353,27.2470260572,1.2651214753,47.5,16.5,252.46,3.54,47.5,16.5,252.46,3.54
2617,6055,relevant,10,high_certainty,negative,negative,1.0,1.0,6,4,0.01,0.51,0.67,0.5,2,0.9189183059,0.6123979286,0.9477760548,0.9902951079000001,1.0,46.5011028979,2.2524714980000002,11.0270254531,10.6551994809,0.9984659776,0.9999976914,0.8275700863000001,1.0,0.763522766,0.8490417608,13.7120942562,13.2135807559,1.9460647533,94.6604105748,19.8337388102,19.0951608176,2.6961423513,168.9180927775,1186.7730029658,1140.2721008887,628.2125533179,62095.0427784733,4.084483546,3.9635234070000003,1.1670320643,17.5361743696,16.3,15.7,2.26,125.74,16.3,15.7,2.26,125.74
2618,6055,relevant,11,exhaustive,negative,positive,1.0,1.0,6,3,0.01,0.51,0.97,0.5,3,0.9189183059,0.6123979286,0.9477760548,0.9902951079000001,0.9999999999,22.9591096474,2.6080892033,11.0393319374,13.4239290574,0.9984659776,0.9999976914,0.8693558838000001,0.9999999999,0.7639030006,0.9076398527,7.2296486113,6.9853486657,1.9460647533,94.6604105748,9.4358748066,9.1050561868,2.6961423513,168.9180927775,228.5730817894,219.6486472094,628.2125533179,62095.0427784733,2.672431462,2.6068459145,1.1670320643,17.5361743696,8.14,7.86,2.26,125.74,8.14,7.86,2.26,125.74
2619,6055,relevant,12,non_answer,,positive,1.0,1.0,6,6,0.97,0.98,0.02,0.01,0,0.0529513153,0.0031906821000000003,0.0031957832000000003,0.3401360544,0.1912103575,0.21221641730000002,0.1814294541,7.1352295246,1e-10,0.3116050234,0.042819346200000004,0.13201631800000002,0.1917483472,0.6066316202,0.0,93.7143458215,2.8921295066,92.7682810682,3.8381942598,167.2219504262,4.3922847026,165.525808075,6.0884270539,61467.8302251554,1255.4251066358,60840.6176718375,1882.6376599537,17.3691423053,1.3340641287000001,17.2021102409,1.501096193,124.48,3.52,123.22,4.78,124.48,3.52,123.22,4.78
2620,6056,relevant,1,high_certainty,positive,neutral,1.0,0.5,7,6,1.0,0.74,1.0,0.26,1,0.8267463725,0.3523486867,0.43440282410000003,1.0,1.0,130.8828119225,3.0204706685,12.5965420475,9.8089410987,0.9970616310000001,0.9973908301000001,0.9053045229000001,1.0,0.8073990175,0.8245821669000001,71.0087917428,25.5976835853,181.9894517781,1.0,126.5145339953,45.0997011335,359.3245886843,1.0,46414.7289455255,16308.5263862657,325641.053417812,1.0,13.3603727611,5.3428336728,27.5121475326,1.0,94.24,33.76,255.0,1.0,94.24,33.76,255.0,1.0
2621,6056,relevant,2,exhaustive,negative,negative,1.0,0.5,7,4,0.0,0.27,1.0,0.27,3,0.8414646362,0.3649373547,0.45403163090000004,1.0,1.0,35.0936939211,3.7677084729,12.690261230499999,20.4641405796,0.9973513049,0.9980058164000001,0.9471454818,1.0,0.8097449007,0.9735192328000001,7.7299322533,19.1957427588,1.0,181.9894517781,10.9708028995,27.9580967283,1.0,359.3245886843,628.7621780407,1698.2829258138,1.0,325641.053417812,2.6329618773,5.4150450757,1.0,27.5121475326,9.1,22.9,1.0,255.0,9.1,22.9,1.0,255.0
2622,6056,relevant,3,exhaustive,negative,neutral,1.0,0.5,6,5,0.2,0.58,0.92,0.38,1,0.25952580010000004,0.3536912561,0.4364779576,0.8189655172,0.9999999995000001,21.4658686714,0.5758019949000001,10.8325537521,6.4344030928,0.8395988023000001,0.9974639311000001,0.3619505118,0.9999999996000001,0.7574322074000001,0.6807487646,29.4211062938,21.5808011093,19.9212950656,76.6851802625,47.2468077555,34.489067685,34.9228470258,136.6913881031,7007.0428367117,5074.3413645154,12545.2510663583,50178.004265433,6.9559059379,5.3128974033,4.3406412868,14.3625651472,36.96,27.04,26.2,101.8,36.96,27.04,26.2,101.8
2623,6056,relevant,5,exhaustive,positive,negative,1.0,0.5,7,4,0.93,0.43,1.0,0.5,3,0.6198913863000001,0.5609772373,0.823204016,0.9432182607,1.0,26.7882004627,3.8722094887000003,12.6863854778,20.4641405796,0.987364412,0.9999872882,0.9512846785,1.0,0.8096484556,0.9735192328000001,11.7180402552,15.2076347569,169.3201901536,13.6692616245,16.8794268399,22.0494727878,334.2418674764,26.0827212079,1000.7693946574,1326.275709197,302846.2496785652,22795.8037392468,3.6006429898,4.4473639632,25.6562972053,2.8558503272999998,13.9,18.1,237.22,18.78,13.9,18.1,237.22,18.78
2624,6056,relevant,6,low_certainty,positive,neutral,1.0,0.5,4,7,0.51,0.16,0.58,0.35000000000000003,3,0.3654018871,0.37618985450000003,0.47190921090000004,0.8169934641000001,1.0,69.9721010302,3.8815535058,12.6863854778,20.4641405796,0.9239736254,0.9984388562000001,0.9516386091000001,1.0,0.8096484556,0.9735192328000001,29.9583122845,153.0311394936,13.7120942562,13.2135807559,58.3319341895,301.9926544948,19.8337388102,19.0951608176,52103.4085468499,273538.6448709621,1186.7730029658,1140.2721008887,5.2419436052,23.2702039274,4.084483546,3.9635234070000003,41.64,214.36,16.3,15.7,41.64,214.36,16.3,15.7
2625,6056,relevant,7,non_answer,,positive,1.0,0.5,7,5,0.51,0.53,0.0,0.02,2,0.0023098532000000002,0.0011561101,0.0011567789,0.07701193690000001,0.3083076768,0.3686140419,3.5160793904,12.6557513317,16.2433441915,0.016156269600000002,0.0157161507,0.9356776379,0.3091066603,0.8088844261,0.9439976401,26.9710109236,24.0308964794,93.3046204068,89.6848313713,43.2600139835,38.475861457,183.745540229,176.5790484553,6403.0736266503,5678.3105745767,166077.4272430841,159564.6261747279,6.4424657708,5.8263375703,14.5211952416,13.990952291,33.86,30.14,130.54,125.46,33.86,30.14,130.54,125.46
2626,6056,relevant,8,low_certainty,negative,positive,1.0,0.5,2,3,0.17,0.52,0.64,0.35000000000000003,1,0.3411407573,0.31720306940000004,0.3815577833,0.8109360519000001,0.9652855049,3.3605979531,0.1209721569,5.8940939661,1.8162125729,0.9097881707000001,0.9946199727,0.0900842044,0.9656493741000001,0.5373187002,0.2755080925,7.351798584,6.863198693,1.9357802757,5.5688095812,9.6012841166,8.9396468768,2.1612045374,6.6694103885,233.0352990794,215.1864299194,15.3367512423,70.9970795949,2.7052242358000003,2.5740531407000002,1.2487210166,2.214343787,8.28,7.72,2.02,5.98,8.28,7.72,2.02,5.98
2627,6056,relevant,9,low_certainty,negative,negative,1.0,0.5,6,4,0.07,0.36,0.88,0.29,2,0.5767595384,0.2854038984,0.3360377888,0.8661887694,0.9999834016,11.0062053153,1.3538329929000001,11.0086981946,10.655199481,0.9828728206,0.9899653371,0.652326897,0.9999839647000001,0.7629553715,0.8490417608,9.9732430043,16.9524320077,7.622453273,88.9840220551,14.294403866,24.6344957618,12.872996459,158.7412386698,838.0162373876,1489.0288664669,4391.4878732254,58331.7674585659,3.1772825031,4.8707244499,2.1692244504,16.5339819836,11.8,20.2,9.82,118.18,11.8,20.2,9.82,118.18
2628,6056,relevant,10,high_certainty,negative,positive,1.0,0.5,5,5,0.49,0.51,0.34,0.02,0,0.0,0.0011536440000000001,0.00115431,0.0768935025,0.0476426072,0.048814902,0.0,6.1824471718,0.0,0.0,0.015682872100000002,0.0,0.0477883621,0.5544394437,0.0,25.9909727755,25.0109346275,25.0109346275,25.9909727755,41.6652964747,40.0705789658,40.0705789658,41.6652964747,6161.4859426258,5919.8982586012,5919.8982586012,6161.4859426258,6.237089704,6.0317136372,6.0317136372,6.237089704,32.62,31.38,31.38,32.62,32.62,31.38,31.38,32.62
2629,6056,relevant,11,high_certainty,negative,negative,1.0,0.5,6,5,0.32,0.44,0.77,0.12,1,0.0852060635,0.042524616200000004,0.0434552671,0.4010695187,0.8721575753,2.0569568307,0.4293019612,10.8325537521,6.4344030929,0.4516495635,0.4484801866,0.2846726357,0.8729794476,0.7574322074000001,0.6807487646,22.5608392573,28.4410681457,31.274072105,65.3324032231,36.0837851938,45.6520902467,55.2765552412,116.3376798876,5315.9290485399,6765.4551526871,20071.8017061732,42651.4536256181,5.5182734701000005,6.750529871,6.3450260589,12.3581803751,28.28,35.72,41.32,86.68,28.28,35.72,41.32,86.68
2630,6057,helpful,2,exhaustive,negative,neutral,1.0,0.75,5,5,0.4,0.7000000000000001,0.7000000000000001,0.30000000000000004,0,0.0896596952,0.2419894924,0.2770580312,0.7142857143,0.999986397,11.2052215246,0.0655219405,8.8885678363,1e-10,0.4686030731,0.9774954915,0.0498462363,0.9999868666,0.6872267461,0.0,35.3013351821,15.7005722209,20.6007629612,30.4011444418,56.8151128084,24.9207626322,32.8943501762,48.8415252643,8456.5689408589,3624.8152603681,4832.7536804908,7248.6305207362,8.1881623388,4.0806410023,5.1075213365,7.1612820047,44.4,19.6,25.8,38.2,44.4,19.6,25.8,38.2
2631,6057,helpful,3,exhaustive,positive,positive,1.0,0.75,7,5,1.0,0.8,1.0,0.2,2,0.7219280949,0.2752496983,0.3219280949,1.0,1.0,47.538319951,3.2994094864,12.671043076,16.2433441915,0.9938466709,0.9878264703,0.9238282733000001,1.0,0.8092661917,0.9439976401,40.2015259224,10.8003814806,181.9894517781,1.0,64.7887003524,16.9471750881,359.3245886843,1.0,9664.5073609816,2416.8768402454,325641.053417812,1.0,9.2150426729,3.0537606682,27.5121475326,1.0,50.6,13.4,255.0,1.0,50.6,13.4,255.0,1.0
2632,6057,helpful,4,low_certainty,negative,negative,1.0,0.75,3,3,0.30000000000000004,0.6000000000000001,0.2,0.30000000000000004,0,0.0896596952,0.2329079298,0.2651484454,0.7142857143,0.9164413804,2.4822068628,0.060815300600000004,5.5937184608,1e-10,0.4686030731,0.9735089793,0.046349973700000005,0.9170891853,0.5187841898000001,0.0,8.3289983662,5.8859989108,4.6644991831,9.5504980939,10.924558596,7.6163723974,5.962279298,12.5786516954,268.7330373993,179.4886915995,134.8665186996,313.3552102992,2.9675664259000003,2.3117109506,1.9837832129000001,3.2954941635,9.4,6.6,5.2,10.8,9.4,6.6,5.2,10.8
2633,6057,helpful,5,non_answer,,positive,1.0,0.75,6,6,0.8,0.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6851802625,19.9212950656,76.6851802625,19.9212950656,136.6913881031,34.9228470258,136.6913881031,34.9228470258,50178.004265433,12545.2510663582,50178.004265433,12545.2510663582,14.3625651472,4.3406412868,14.3625651472,4.3406412868,101.8,26.2,101.8,26.2,101.8,26.2,101.8,26.2
2634,6057,helpful,7,low_certainty,positive,negative,1.0,0.75,5,4,0.7000000000000001,0.1,0.5,0.6000000000000001,1,0.4122953056,0.7745506360000001,1.4896596952,0.9523809524,0.9999999999,23.2448215831,0.0294642916,9.1855700138,4.2207963881,0.9453796904,0.9999999986,0.022730764900000002,0.9999999999,0.6991408427,0.5271490836,3.4925675012,23.4331075109,35.3013351821,15.7005722209,4.6928899628,34.236009665,56.8151128084,24.9207626322,233.5045103854,2093.540593469,8456.5689408589,3624.8152603681,1.6048006953,6.4432062577,8.1881623388,4.0806410023,4.0,28.0,44.4,19.6,4.0,28.0,44.4,19.6
2635,6057,helpful,8,high_certainty,negative,negative,1.0,0.75,6,5,0.04,0.1,0.75,0.06,1,0.2267034045,0.0358495272,0.0365079044,0.625,0.8945229782,2.2492621524,0.7867113135,10.8325537521,6.4344030929,0.7978259019,0.3934330422,0.4587787069,0.8952642395,0.7574322074000001,0.6807487646,5.9001907403,45.1017166627,4.7842590131,91.822216315,8.9735875441,72.7622878965,7.7845694052,163.8296657237,1208.9384201227,10872.4457811043,2509.8502132717,60213.4051185196,2.0268803341,10.241923007,1.6681282574,17.0350781766,7.2,56.8,6.04,121.96,7.2,56.8,6.04,121.96
2636,6057,helpful,9,exhaustive,positive,neutral,1.0,0.75,7,5,1.0,0.85,1.0,0.15,2,0.6098403047000001,0.20900628240000002,0.2344652536,1.0,1.0,33.2827142235,3.1892070587,12.6672420063,16.2433441914,0.9864363466,0.9596745723000001,0.9169876676000001,1.0,0.8091713675000001,0.9439976401,42.6516212926,8.3502861105,181.9894517781,1.0,68.7754941244,12.9603813161,359.3245886843,1.0,10268.476571043,1812.9076301841,325641.053417812,1.0,9.72848284,2.5403205012,27.5121475326,1.0,53.7,10.3,255.0,1.0,53.7,10.3,255.0,1.0
2637,6057,helpful,10,high_certainty,positive,negative,1.0,0.75,5,3,0.6000000000000001,0.4,0.55,0.2,2,2.2204460489999999e-16,0.1104081351,0.11699250010000001,0.5555555556,0.7640683164000001,1.444212992,0.7208235627,9.3617010897,6.9895259647,0.0,0.7985266619,0.4302229416,0.7651342705,0.7059907621,0.7106976041,5.8859989108,8.3289983662,30.4011444418,20.6007629612,7.6163723974,10.924558596,48.8415252643,32.8943501762,179.4886915995,268.7330373993,7248.6305207362,4832.7536804908,2.3117109506,2.9675664259000003,7.1612820047,5.1075213365,6.6,9.4,38.2,25.8,6.6,9.4,38.2,25.8
2638,6057,helpful,11,exhaustive,negative,neutral,1.0,0.75,7,5,0.01,0.2,1.0,0.19,2,0.6411349590000001,0.22982302970000001,0.261134959,0.9595959596,1.0,26.0914415719,3.2994094864,12.6557513317,16.2433441914,0.9891222906,0.9720122583,0.9238282733000001,1.0,0.8088844261,0.9439976401,10.8003814806,40.2015259224,2.8098945178,180.1795572603,16.9471750881,64.7887003524,4.5832458868,355.7413427975,2416.8768402454,9664.5073609816,3257.4005341781,322384.6528836339,3.0537606682,9.2150426729,1.2651214753,27.2470260572,13.4,50.6,3.54,252.46,13.4,50.6,3.54,252.46
2639,6057,helpful,12,low_certainty,negative,positive,1.0,0.75,6,6,0.4,0.9,0.5,0.5,0,0.5019550009,0.6614242736,1.0830074999,0.9259259259,1.0,68.6903089298,0.48359309380000004,11.0464716131,0.0,0.9709749354,0.9999996377,0.31434605930000004,1.0,0.7641233156,6.661338148e-16,86.1458277953,10.4606475328,38.8425901312,57.7638851969,153.6528116159,17.9614235129,68.8456940515,102.7685410773,56450.1297986121,6273.1255331791,25089.5021327165,37633.7531990748,16.0328857906,2.6703206434,7.6812825736,11.0219238604,114.4,13.6,51.4,76.6,114.4,13.6,51.4,76.6
2640,6058,relevant,1,exhaustive,positive,neutral,0.0,0.375,7,6,0.98,0.30000000000000004,0.64,0.68,1,0.7398503567,0.7921788039000001,1.5710772032,0.9912536443000001,1.0,262.109935639,3.0638081784,12.7299249132,9.8089410986,0.9945771999999999,0.9999999995000001,0.9084535142,1.0,0.8107290962,0.8245821669000001,29.3819425984,67.2245327297,178.3696627425,4.6197890356,51.8842705386,119.7299645902,352.1580969106,8.1664917737,18817.3765995374,43905.8787322539,319128.2523494557,6513.8010683562,6.0109619302,12.6922445038,26.9819045819,1.5302429507,38.8,89.2,249.92,6.08,38.8,89.2,249.92,6.08
2641,6058,relevant,2,exhaustive,positive,positive,0.0,0.375,7,6,0.93,0.78,0.35000000000000003,0.15,1,0.3942438521,0.11338839020000001,0.12034826200000001,0.7331378299,0.9999995189,14.5472809031,2.9638844619,12.4796043144,9.8089410986,0.9379650609,0.8075756349000001,0.9010292355,0.9999995404,0.8044313479,0.8245821669000001,74.7930507559,21.8134245722,169.3201901536,13.6692616245,133.2991034005,38.3151317283,334.2418674764,26.0827212079,48923.5791587972,13799.6761729941,302846.2496785652,22795.8037392468,14.0285010185,4.6747054155,25.6562972053,2.8558503272999998,99.28,28.72,237.22,18.78,99.28,28.72,237.22,18.78
2642,6058,relevant,3,low_certainty,negative,positive,0.0,0.375,6,4,0.5700000000000001,0.31,0.68,0.26,2,0.0926415788,0.1873735444,0.2074837393,0.6610729723000001,0.9872665593000001,4.3635236217,0.6663948942,11.0086981946,10.655199481,0.4796601568,0.9416495096,0.4055005821,0.9874395885,0.7629553715,0.8490417608,8.7269592537,18.1987157583,54.925690937,41.6807843911,12.4479588846,26.4809407432,97.6801140234,73.9341211054,721.7639821949,1605.2811216596,35752.115539121,26971.1397926702,2.8748821554,5.1731247976,10.5208276674,8.1823787666,10.3,21.7,72.82,55.18,10.3,21.7,72.82,55.18
2643,6058,relevant,4,high_certainty,negative,negative,0.0,0.375,6,5,0.28,0.5,0.54,0.22,1,0.1445491894,0.1345876578,0.1445491894,0.6111111111,0.9988375875000001,6.7572576904,0.4742603107,10.8325537521,6.4344030927,0.6391546625,0.8618562150000001,0.3093341873,0.9988619567,0.7574322074000001,0.6807487646,25.5009537015,25.5009537015,27.4898130919,69.1166622362,40.8679377203,40.8679377203,48.4919858361,123.1222492928,6040.6921006135,6040.6921006135,17562.9514929016,45160.3038388897,6.1344016706,6.1344016706,5.6768978015,13.0263086324,32.0,32.0,36.28,91.72,32.0,32.0,36.28,91.72
2644,6058,relevant,5,low_certainty,positive,negative,0.0,0.375,6,6,0.54,0.07,0.58,0.47000000000000003,0,0.6294547879,0.6751829051,1.1244930399,0.9358821187,1.0,63.7325515408,0.65842625,10.9845972271,1e-10,0.9881884271,0.9999997947,0.4017921676,1.0,0.7622071557000001,0.0,7.622453273,88.9840220551,52.0874966772,44.5189786509,12.872996459,158.7412386698,92.5916869696,79.0225481593,4391.4878732254,58331.7674585659,33870.4778791673,28852.777452624,2.1692244504,16.5339819836,10.0197314743,8.6834749596,9.82,118.18,69.04,58.96,9.82,118.18,69.04,58.96
2645,6058,relevant,7,exhaustive,negative,positive,0.0,0.375,7,6,0.06,0.6900000000000001,0.93,0.63,1,0.5657285392,0.7255415159,1.2929552713999999,0.9713228492,1.0,167.3556085956,3.0729234146,12.6456116679,9.8089410987,0.9814873729,0.9999999796000001,0.9091023985000001,1.0,0.8086308634,0.8245821669000001,66.2784679764,30.3280073517,11.8593671067,171.1300846714,118.0338222389,53.5804128899,22.4994753211,337.8251133632,43278.666178936,19444.5891528553,19539.4032050687,306102.6502127433,12.5252124394,6.1779939945,2.590728852,25.9214186806,87.94,40.06,16.24,239.76,87.94,40.06,16.24,239.76
2646,6058,relevant,8,high_certainty,positive,neutral,0.0,0.375,6,5,0.88,0.7000000000000001,0.8300000000000001,0.18,1,0.3519300339,0.12357083890000001,0.1318993981,0.6818181818,0.9992779357,7.2333963779,0.7075594294,10.8325537521,6.4344030929,0.9163970595,0.8357283234,0.4242945782,0.9992941279,0.7574322074000001,0.6807487646,35.3013351821,15.7005722209,84.2536982887,12.3527770394,56.8151128084,24.9207626322,150.2605269134,21.3537082155,8456.5689408589,3624.8152603681,55195.7046919763,7527.550639815,8.1881623388,4.0806410023,15.6988216619,3.0043847721,44.4,19.6,111.88,16.12,44.4,19.6,111.88,16.12
