submission_id,StimID,AnswerCertainty,AnswerPolarity,ContextType,pos,pri,rel,bch,ech,klu,bfu,conf_pos,conf_pri,2ord_bch,beta_ech,beta_klu,beta_bfu,beta_bch,RowID,GroupID,pos_rank,pri_rank,rel_rank,bch_rank,ech_rank,klu_rank,bfu_rank,conf_pos_rank,conf_pri_rank,2ord_bch_rank,beta_ech_rank,beta_klu_rank,beta_bfu_rank,beta_bch_rank,pos_rank_diff,pri_rank_diff,rel_rank_diff,bch_rank_diff,ech_rank_diff,klu_rank_diff,bfu_rank_diff,conf_pos_rank_diff,conf_pri_rank_diff,2ord_bch_rank_diff,beta_ech_rank_diff,beta_klu_rank_diff,beta_bfu_rank_diff,beta_bch_rank_diff,pos_mean,pos_rank_mean,pos_rank_diff_mean,pri_mean,pri_rank_mean,pri_rank_diff_mean,rel_mean,rel_rank_mean,rel_rank_diff_mean,bch_mean,bch_rank_mean,bch_rank_diff_mean,ech_mean,ech_rank_mean,ech_rank_diff_mean,klu_mean,klu_rank_mean,klu_rank_diff_mean,bfu_mean,bfu_rank_mean,bfu_rank_diff_mean,conf_pos_mean,conf_pos_rank_mean,conf_pos_rank_diff_mean,conf_pri_mean,conf_pri_rank_mean,conf_pri_rank_diff_mean,2ord_bch_mean,2ord_bch_rank_mean,2ord_bch_rank_diff_mean,beta_ech_mean,beta_ech_rank_mean,beta_ech_rank_diff_mean,beta_klu_mean,beta_klu_rank_mean,beta_klu_rank_diff_mean,beta_bfu_mean,beta_bfu_rank_mean,beta_bfu_rank_diff_mean,beta_bch_mean,beta_bch_rank_mean,beta_bch_rank_diff_mean,Answer,Context,CriticalProposition,YourQuestion,YourQuestionIntro,AnswerIntro,stimulus
6029,2,non_answer,positive,neutral,0.50,0.85,0.70,0.35,0.39,0.67,0.82,4,6,2,0.00,1.00,11.63,78.83,2non_answerpositiveneutral6029,2non_answerpositiveneutral,1218.00,2131.50,986.00,1592.00,1554.00,1595.00,1328.00,340.50,1822.50,1844.50,1633.00,2004.00,1516.00,1605.00,232.00,1145.50,0.00,606.00,568.00,609.00,342.00,-645.50,836.50,858.50,647.00,1018.00,530.00,619.00,0.45,1129.38,489.96,0.72,1807.71,1168.29,0.38,639.42,0.00,0.27,1122.25,482.83,0.19,903.92,264.50,0.42,1080.58,441.17,0.52,954.83,315.42,4.58,679.88,40.46,4.83,1186.71,547.29,0.75,977.42,338.00,0.00,792.79,153.38,0.63,1095.71,456.29,7.47,842.83,203.42,38.36,1016.38,376.96,We're having chicken soup for lunch.,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which has been hamburger night the last couple weeks. ",we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,Your sibling responds:,"GroupID: **2non_answerpositiveneutral**

AnswerCertainty: **`non_answer`**

AnswerPolarity: **`positive`**

ContextType: **`neutral`**

After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which has been hamburger night the last couple weeks. 

You ask your sibling: **Are we having hamburgers for dinner?**

Your sibling responds: **We're having chicken soup for lunch.**"
6033,2,non_answer,positive,neutral,0.72,0.87,0.29,0.15,0.30,0.23,0.62,5,6,1,0.00,1.00,11.55,53.85,2non_answerpositiveneutral6033,2non_answerpositiveneutral,1585.50,2167.00,377.50,976.00,1375.00,951.50,883.50,741.50,1822.50,1214.00,1426.50,1185.50,1257.00,1269.00,1208.00,1789.50,0.00,598.50,997.50,574.00,506.00,364.00,1445.00,836.50,1049.00,808.00,879.50,891.50,0.45,1129.38,489.96,0.72,1807.71,1168.29,0.38,639.42,0.00,0.27,1122.25,482.83,0.19,903.92,264.50,0.42,1080.58,441.17,0.52,954.83,315.42,4.58,679.88,40.46,4.83,1186.71,547.29,0.75,977.42,338.00,0.00,792.79,153.38,0.63,1095.71,456.29,7.47,842.83,203.42,38.36,1016.38,376.96,We're having chicken soup for lunch.,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which has been hamburger night the last couple weeks. ",we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,Your sibling responds:,"GroupID: **2non_answerpositiveneutral**

AnswerCertainty: **`non_answer`**

AnswerPolarity: **`positive`**

ContextType: **`neutral`**

After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which has been hamburger night the last couple weeks. 

You ask your sibling: **Are we having hamburgers for dinner?**

Your sibling responds: **We're having chicken soup for lunch.**"
5794,3,low_certainty,positive,negative,0.50,0.25,0.11,0.25,0.19,0.38,0.67,2,3,1,0.00,0.81,4.20,5.37,3low_certaintypositivenegative5794,3low_certaintypositivenegative,1218.00,597.50,251.50,1321.00,1054.50,1221.00,965.00,42.00,318.50,1214.00,730.00,762.00,289.50,807.00,966.50,346.00,0.00,1069.50,803.00,969.50,713.50,-209.50,67.00,962.50,478.50,510.50,38.00,555.50,0.50,1211.94,776.56,0.40,916.00,480.62,0.32,435.38,0.00,0.10,683.25,247.88,0.08,593.62,158.25,0.12,616.75,181.38,0.29,522.19,86.81,4.75,863.75,428.38,4.38,944.94,509.56,1.12,1044.38,609.00,0.00,551.56,116.19,0.40,500.81,65.44,7.12,721.19,285.81,40.13,963.38,528.00,He lives in the suburbs.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward. On the other hand, he always works late, and goes to happy hour every week.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3low_certaintypositivenegative**

AnswerCertainty: **`low_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward. On the other hand, he always works late, and goes to happy hour every week.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He lives in the suburbs.**"
5826,3,low_certainty,positive,negative,0.47,0.35,0.63,0.12,0.06,0.10,0.39,4,4,0,0.00,0.52,5.30,0.00,3low_certaintypositivenegative5826,3low_certaintypositivenegative,1144.50,795.00,784.50,857.00,622.00,705.00,588.00,340.50,657.50,394.00,433.00,567.00,332.50,670.00,360.00,10.50,0.00,72.50,-162.50,-79.50,-196.50,-444.00,-127.00,-390.50,-351.50,-217.50,-452.00,-114.50,0.50,1211.94,776.56,0.40,916.00,480.62,0.32,435.38,0.00,0.10,683.25,247.88,0.08,593.62,158.25,0.12,616.75,181.38,0.29,522.19,86.81,4.75,863.75,428.38,4.38,944.94,509.56,1.12,1044.38,609.00,0.00,551.56,116.19,0.40,500.81,65.44,7.12,721.19,285.81,40.13,963.38,528.00,He lives in the suburbs.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward. On the other hand, he always works late, and goes to happy hour every week.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3low_certaintypositivenegative**

AnswerCertainty: **`low_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward. On the other hand, he always works late, and goes to happy hour every week.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He lives in the suburbs.**"
5869,3,low_certainty,positive,negative,0.60,0.60,0.60,0.00,0.00,0.00,0.00,6,5,1,0.00,0.06,11.55,53.85,3low_certaintypositivenegative5869,3low_certaintypositivenegative,1380.50,1471.50,713.00,157.00,174.50,157.00,143.00,1390.00,1191.00,1214.00,502.50,254.00,1257.00,1269.00,667.50,758.50,0.00,-556.00,-538.50,-556.00,-570.00,677.00,478.00,501.00,-210.50,-459.00,544.00,556.00,0.50,1211.94,776.56,0.40,916.00,480.62,0.32,435.38,0.00,0.10,683.25,247.88,0.08,593.62,158.25,0.12,616.75,181.38,0.29,522.19,86.81,4.75,863.75,428.38,4.38,944.94,509.56,1.12,1044.38,609.00,0.00,551.56,116.19,0.40,500.81,65.44,7.12,721.19,285.81,40.13,963.38,528.00,He lives in the suburbs.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward. On the other hand, he always works late, and goes to happy hour every week.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3low_certaintypositivenegative**

AnswerCertainty: **`low_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward. On the other hand, he always works late, and goes to happy hour every week.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He lives in the suburbs.**"
5960,3,low_certainty,positive,negative,0.50,0.50,0.00,0.00,0.00,0.00,0.00,7,7,0,0.00,0.00,0.69,0.00,3low_certaintypositivenegative5960,3low_certaintypositivenegative,1218.00,1134.50,64.50,157.00,174.50,157.00,143.00,2058.00,2237.00,394.00,116.50,107.00,107.00,276.50,1153.50,1070.00,0.00,92.50,110.00,92.50,78.50,1993.50,2172.50,329.50,52.00,42.50,42.50,212.00,0.50,1211.94,776.56,0.40,916.00,480.62,0.32,435.38,0.00,0.10,683.25,247.88,0.08,593.62,158.25,0.12,616.75,181.38,0.29,522.19,86.81,4.75,863.75,428.38,4.38,944.94,509.56,1.12,1044.38,609.00,0.00,551.56,116.19,0.40,500.81,65.44,7.12,721.19,285.81,40.13,963.38,528.00,He lives in the suburbs.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward. On the other hand, he always works late, and goes to happy hour every week.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3low_certaintypositivenegative**

AnswerCertainty: **`low_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward. On the other hand, he always works late, and goes to happy hour every week.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He lives in the suburbs.**"
5985,3,low_certainty,positive,negative,0.40,0.21,0.60,0.19,0.23,0.26,0.60,4,5,1,0.00,0.98,9.09,24.98,3low_certaintypositivenegative5985,3low_certaintypositivenegative,1069.50,524.00,713.00,1092.00,1157.00,1026.00,865.00,340.50,1191.00,1214.00,1086.00,1042.00,681.50,1038.50,356.50,-189.00,0.00,379.00,444.00,313.00,152.00,-372.50,478.00,501.00,373.00,329.00,-31.50,325.50,0.50,1211.94,776.56,0.40,916.00,480.62,0.32,435.38,0.00,0.10,683.25,247.88,0.08,593.62,158.25,0.12,616.75,181.38,0.29,522.19,86.81,4.75,863.75,428.38,4.38,944.94,509.56,1.12,1044.38,609.00,0.00,551.56,116.19,0.40,500.81,65.44,7.12,721.19,285.81,40.13,963.38,528.00,He lives in the suburbs.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward. On the other hand, he always works late, and goes to happy hour every week.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3low_certaintypositivenegative**

AnswerCertainty: **`low_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward. On the other hand, he always works late, and goes to happy hour every week.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He lives in the suburbs.**"
5987,3,low_certainty,positive,negative,0.52,0.50,0.21,0.02,0.00,0.00,0.08,4,5,1,0.00,0.12,9.09,24.98,3low_certaintypositivenegative5987,3low_certaintypositivenegative,1287.00,1134.50,337.00,390.00,372.50,347.00,341.50,340.50,1191.00,1214.00,409.50,375.50,681.50,1038.50,950.00,797.50,0.00,53.00,35.50,10.00,4.50,3.50,854.00,877.00,72.50,38.50,344.50,701.50,0.50,1211.94,776.56,0.40,916.00,480.62,0.32,435.38,0.00,0.10,683.25,247.88,0.08,593.62,158.25,0.12,616.75,181.38,0.29,522.19,86.81,4.75,863.75,428.38,4.38,944.94,509.56,1.12,1044.38,609.00,0.00,551.56,116.19,0.40,500.81,65.44,7.12,721.19,285.81,40.13,963.38,528.00,He lives in the suburbs.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward. On the other hand, he always works late, and goes to happy hour every week.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3low_certaintypositivenegative**

AnswerCertainty: **`low_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward. On the other hand, he always works late, and goes to happy hour every week.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He lives in the suburbs.**"
6016,3,low_certainty,positive,negative,0.49,0.48,0.13,0.01,0.00,0.00,0.04,4,4,0,0.00,0.00,2.92,0.00,3low_certaintypositivenegative6016,3low_certaintypositivenegative,1160.00,972.50,260.50,341.00,369.00,317.50,317.00,340.50,657.50,394.00,234.00,218.00,254.00,276.50,899.50,712.00,0.00,80.50,108.50,57.00,56.50,80.00,397.00,133.50,-26.50,-42.50,-6.50,16.00,0.50,1211.94,776.56,0.40,916.00,480.62,0.32,435.38,0.00,0.10,683.25,247.88,0.08,593.62,158.25,0.12,616.75,181.38,0.29,522.19,86.81,4.75,863.75,428.38,4.38,944.94,509.56,1.12,1044.38,609.00,0.00,551.56,116.19,0.40,500.81,65.44,7.12,721.19,285.81,40.13,963.38,528.00,He lives in the suburbs.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward. On the other hand, he always works late, and goes to happy hour every week.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3low_certaintypositivenegative**

AnswerCertainty: **`low_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward. On the other hand, he always works late, and goes to happy hour every week.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He lives in the suburbs.**"
6022,3,low_certainty,positive,negative,0.50,0.30,0.25,0.20,0.12,0.25,0.57,7,2,5,0.00,0.71,14.10,211.89,3low_certaintypositivenegative6022,3low_certaintypositivenegative,1218.00,698.50,359.00,1151.00,825.00,1003.50,815.00,2058.00,116.00,2317.00,901.00,681.00,2166.50,2331.00,859.00,339.50,0.00,792.00,466.00,644.50,456.00,1699.00,-243.00,1958.00,542.00,322.00,1807.50,1972.00,0.50,1211.94,776.56,0.40,916.00,480.62,0.32,435.38,0.00,0.10,683.25,247.88,0.08,593.62,158.25,0.12,616.75,181.38,0.29,522.19,86.81,4.75,863.75,428.38,4.38,944.94,509.56,1.12,1044.38,609.00,0.00,551.56,116.19,0.40,500.81,65.44,7.12,721.19,285.81,40.13,963.38,528.00,He lives in the suburbs.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward. On the other hand, he always works late, and goes to happy hour every week.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3low_certaintypositivenegative**

AnswerCertainty: **`low_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward. On the other hand, he always works late, and goes to happy hour every week.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He lives in the suburbs.**"
5794,5,exhaustive,positive,negative,0.95,0.10,1.00,0.85,0.18,1.00,0.99,6,5,1,0.00,1.00,11.61,53.85,5exhaustivepositivenegative5794,5exhaustivepositivenegative,2038.50,254.50,2134.00,2281.00,1015.00,2259.50,1947.00,1390.00,1191.00,1214.00,1285.00,2004.00,1437.50,1388.00,-95.50,-1879.50,0.00,147.00,-1119.00,125.50,-187.00,-744.00,-943.00,-920.00,-849.00,-130.00,-696.50,-746.00,0.86,1900.33,-123.56,0.16,395.00,-1628.89,0.99,2023.89,0.00,0.70,2027.17,3.28,0.50,1637.83,-386.06,0.88,2023.67,-0.22,1.00,2039.22,15.33,6.44,1686.89,-337.00,4.89,1161.89,-862.00,1.78,1629.28,-394.61,0.00,1647.94,-375.94,0.96,1851.44,-172.44,12.98,1869.72,-154.17,116.00,1856.11,-167.78,The whole family is inside the house.,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris responds:,"GroupID: **5exhaustivepositivenegative**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.

You text your accomplice Chris: **Is there anyone inside the house?**

Chris responds: **The whole family is inside the house.**"
5832,5,exhaustive,positive,negative,1.00,0.25,0.99,0.75,0.81,0.99,1.00,7,5,2,0.00,1.00,14.10,169.96,5exhaustivepositivenegative5832,5exhaustivepositivenegative,2251.50,597.50,1892.00,2217.00,2133.00,2193.00,2161.00,2058.00,1191.00,1844.50,2162.50,2004.00,2272.50,2163.50,359.50,-1294.50,0.00,325.00,241.00,301.00,269.00,166.00,-701.00,-47.50,270.50,112.00,380.50,271.50,0.86,1900.33,-123.56,0.16,395.00,-1628.89,0.99,2023.89,0.00,0.70,2027.17,3.28,0.50,1637.83,-386.06,0.88,2023.67,-0.22,1.00,2039.22,15.33,6.44,1686.89,-337.00,4.89,1161.89,-862.00,1.78,1629.28,-394.61,0.00,1647.94,-375.94,0.96,1851.44,-172.44,12.98,1869.72,-154.17,116.00,1856.11,-167.78,The whole family is inside the house.,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris responds:,"GroupID: **5exhaustivepositivenegative**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.

You text your accomplice Chris: **Is there anyone inside the house?**

Chris responds: **The whole family is inside the house.**"
5881,5,exhaustive,positive,negative,0.88,0.05,0.99,0.83,0.24,1.00,0.99,7,6,1,0.00,1.00,14.01,116.10,5exhaustivepositivenegative5881,5exhaustivepositivenegative,1848.50,123.00,1892.00,2270.00,1175.50,2273.00,1934.50,2058.00,1822.50,1214.00,282.00,2004.00,1859.00,2003.50,-43.50,-1769.00,0.00,378.00,-716.50,381.00,42.50,166.00,-69.50,-678.00,-1610.00,112.00,-33.00,111.50,0.86,1900.33,-123.56,0.16,395.00,-1628.89,0.99,2023.89,0.00,0.70,2027.17,3.28,0.50,1637.83,-386.06,0.88,2023.67,-0.22,1.00,2039.22,15.33,6.44,1686.89,-337.00,4.89,1161.89,-862.00,1.78,1629.28,-394.61,0.00,1647.94,-375.94,0.96,1851.44,-172.44,12.98,1869.72,-154.17,116.00,1856.11,-167.78,The whole family is inside the house.,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris responds:,"GroupID: **5exhaustivepositivenegative**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.

You text your accomplice Chris: **Is there anyone inside the house?**

Chris responds: **The whole family is inside the house.**"
5896,5,exhaustive,positive,negative,0.99,0.33,1.00,0.66,0.83,0.97,1.00,6,5,1,0.00,1.00,11.65,53.85,5exhaustivepositivenegative5896,5exhaustivepositivenegative,2144.00,764.00,2134.00,2132.50,2148.00,2105.00,1956.00,1390.00,1191.00,1214.00,1980.00,2004.00,1720.00,1388.00,10.00,-1370.00,0.00,-1.50,14.00,-29.00,-178.00,-744.00,-943.00,-920.00,-154.00,-130.00,-414.00,-746.00,0.86,1900.33,-123.56,0.16,395.00,-1628.89,0.99,2023.89,0.00,0.70,2027.17,3.28,0.50,1637.83,-386.06,0.88,2023.67,-0.22,1.00,2039.22,15.33,6.44,1686.89,-337.00,4.89,1161.89,-862.00,1.78,1629.28,-394.61,0.00,1647.94,-375.94,0.96,1851.44,-172.44,12.98,1869.72,-154.17,116.00,1856.11,-167.78,The whole family is inside the house.,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris responds:,"GroupID: **5exhaustivepositivenegative**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.

You text your accomplice Chris: **Is there anyone inside the house?**

Chris responds: **The whole family is inside the house.**"
5952,5,exhaustive,positive,negative,0.99,0.20,1.00,0.79,0.64,0.99,1.00,6,3,3,0.00,1.00,11.64,90.41,5exhaustivepositivenegative5952,5exhaustivepositivenegative,2144.00,479.00,2134.00,2245.00,1959.00,2215.00,1975.00,1390.00,318.50,2137.00,2004.50,2004.00,1624.00,1764.50,10.00,-1655.00,0.00,111.00,-175.00,81.00,-159.00,-744.00,-1815.50,3.00,-129.50,-130.00,-510.00,-369.50,0.86,1900.33,-123.56,0.16,395.00,-1628.89,0.99,2023.89,0.00,0.70,2027.17,3.28,0.50,1637.83,-386.06,0.88,2023.67,-0.22,1.00,2039.22,15.33,6.44,1686.89,-337.00,4.89,1161.89,-862.00,1.78,1629.28,-394.61,0.00,1647.94,-375.94,0.96,1851.44,-172.44,12.98,1869.72,-154.17,116.00,1856.11,-167.78,The whole family is inside the house.,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris responds:,"GroupID: **5exhaustivepositivenegative**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.

You text your accomplice Chris: **Is there anyone inside the house?**

Chris responds: **The whole family is inside the house.**"
5989,5,exhaustive,positive,negative,1.00,0.10,1.00,0.90,0.47,1.00,1.00,7,5,2,0.00,1.00,14.11,169.96,5exhaustivepositivenegative5989,5exhaustivepositivenegative,2251.50,254.50,2134.00,2309.00,1720.00,2279.00,2161.00,2058.00,1191.00,1844.50,1970.00,2004.00,2279.50,2163.50,117.50,-1879.50,0.00,175.00,-414.00,145.00,27.00,-76.00,-943.00,-289.50,-164.00,-130.00,145.50,29.50,0.86,1900.33,-123.56,0.16,395.00,-1628.89,0.99,2023.89,0.00,0.70,2027.17,3.28,0.50,1637.83,-386.06,0.88,2023.67,-0.22,1.00,2039.22,15.33,6.44,1686.89,-337.00,4.89,1161.89,-862.00,1.78,1629.28,-394.61,0.00,1647.94,-375.94,0.96,1851.44,-172.44,12.98,1869.72,-154.17,116.00,1856.11,-167.78,The whole family is inside the house.,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris responds:,"GroupID: **5exhaustivepositivenegative**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.

You text your accomplice Chris: **Is there anyone inside the house?**

Chris responds: **The whole family is inside the house.**"
6001,5,exhaustive,positive,negative,0.96,0.24,0.92,0.72,0.55,0.98,0.99,6,4,2,0.00,1.00,11.63,78.83,5exhaustivepositivenegative6001,5exhaustivepositivenegative,2081.00,561.00,1627.00,2195.50,1858.00,2158.00,1896.50,1390.00,657.50,1844.50,1871.00,2004.00,1516.00,1605.00,454.00,-1066.00,0.00,568.50,231.00,531.00,269.50,-237.00,-969.50,217.50,244.00,377.00,-111.00,-22.00,0.86,1900.33,-123.56,0.16,395.00,-1628.89,0.99,2023.89,0.00,0.70,2027.17,3.28,0.50,1637.83,-386.06,0.88,2023.67,-0.22,1.00,2039.22,15.33,6.44,1686.89,-337.00,4.89,1161.89,-862.00,1.78,1629.28,-394.61,0.00,1647.94,-375.94,0.96,1851.44,-172.44,12.98,1869.72,-154.17,116.00,1856.11,-167.78,The whole family is inside the house.,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris responds:,"GroupID: **5exhaustivepositivenegative**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.

You text your accomplice Chris: **Is there anyone inside the house?**

Chris responds: **The whole family is inside the house.**"
6002,5,exhaustive,positive,negative,1.00,0.20,1.00,0.80,0.72,1.00,1.00,7,4,3,0.00,1.00,14.10,194.93,5exhaustivepositivenegative6002,5exhaustivepositivenegative,2251.50,479.00,2134.00,2253.50,2054.00,2223.50,2161.00,2058.00,657.50,2137.00,2173.00,2004.00,2260.00,2225.50,117.50,-1655.00,0.00,119.50,-80.00,89.50,27.00,-76.00,-1476.50,3.00,39.00,-130.00,126.00,91.50,0.86,1900.33,-123.56,0.16,395.00,-1628.89,0.99,2023.89,0.00,0.70,2027.17,3.28,0.50,1637.83,-386.06,0.88,2023.67,-0.22,1.00,2039.22,15.33,6.44,1686.89,-337.00,4.89,1161.89,-862.00,1.78,1629.28,-394.61,0.00,1647.94,-375.94,0.96,1851.44,-172.44,12.98,1869.72,-154.17,116.00,1856.11,-167.78,The whole family is inside the house.,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris responds:,"GroupID: **5exhaustivepositivenegative**

AnswerCertainty: **`exhaustive`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.

You text your accomplice Chris: **Is there anyone inside the house?**

Chris responds: **The whole family is inside the house.**"
