StimID,TrialType,TaskType,Answer,AnswerCertainty,AnswerPolarity,Context,ContextType,CriticalProposition,YourQuestion,YourQuestionIntro,name,SliderLabelLeft,SliderLabelRight,AnswerIntro,TaskQuestion
6,main,relevance,"The cake was half chocolate, half vanilla.",non_answer,N/A,"It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was huge and a lot of the office is out on vacation this week.",positive,there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan,completely unhelpful,maximally helpful,Meaghan responds:,How helpful was Meaghan's response to the question at hand?
6,main,relevance,The cake is finished.,exhaustive,negative,"It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.",negative,there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan,completely unhelpful,maximally helpful,Meaghan responds:,How helpful was Meaghan's response to the question at hand?
6,main,relevance,The cake is finished.,exhaustive,negative,"It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was delicious.",neutral,there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan,completely unhelpful,maximally helpful,Meaghan responds:,How helpful was Meaghan's response to the question at hand?
6,main,relevance,The cake is finished.,exhaustive,negative,"It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was huge and a lot of the office is out on vacation this week.",positive,there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan,completely unhelpful,maximally helpful,Meaghan responds:,How helpful was Meaghan's response to the question at hand?
6,main,relevance,There was only one slice left yesterday.,high_certainty,negative,"It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.",negative,there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan,completely unhelpful,maximally helpful,Meaghan responds:,How helpful was Meaghan's response to the question at hand?
6,main,relevance,There was only one slice left yesterday.,high_certainty,negative,"It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was delicious.",neutral,there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan,completely unhelpful,maximally helpful,Meaghan responds:,How helpful was Meaghan's response to the question at hand?
6,main,relevance,There was only one slice left yesterday.,high_certainty,negative,"It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was huge and a lot of the office is out on vacation this week.",positive,there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan,completely unhelpful,maximally helpful,Meaghan responds:,How helpful was Meaghan's response to the question at hand?
6,main,relevance,There were three slices left yesterday.,low_certainty,negative,"It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.",negative,there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan,completely unhelpful,maximally helpful,Meaghan responds:,How helpful was Meaghan's response to the question at hand?
6,main,relevance,There were three slices left yesterday.,low_certainty,negative,"It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was delicious.",neutral,there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan,completely unhelpful,maximally helpful,Meaghan responds:,How helpful was Meaghan's response to the question at hand?
6,main,relevance,There were three slices left yesterday.,low_certainty,negative,"It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was huge and a lot of the office is out on vacation this week.",positive,there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan,completely unhelpful,maximally helpful,Meaghan responds:,How helpful was Meaghan's response to the question at hand?
6,main,relevance,There are three or four slices left.,exhaustive,positive,"It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.",negative,there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan,completely unhelpful,maximally helpful,Meaghan responds:,How helpful was Meaghan's response to the question at hand?
6,main,relevance,There are three or four slices left.,exhaustive,positive,"It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was delicious.",neutral,there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan,completely unhelpful,maximally helpful,Meaghan responds:,How helpful was Meaghan's response to the question at hand?
6,main,relevance,There are three or four slices left.,exhaustive,positive,"It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was huge and a lot of the office is out on vacation this week.",positive,there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan,completely unhelpful,maximally helpful,Meaghan responds:,How helpful was Meaghan's response to the question at hand?
6,main,relevance,The cake box is still on the counter in the kitchen.,high_certainty,positive,"It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.",negative,there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan,completely unhelpful,maximally helpful,Meaghan responds:,How helpful was Meaghan's response to the question at hand?
6,main,relevance,The cake box is still on the counter in the kitchen.,high_certainty,positive,"It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was delicious.",neutral,there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan,completely unhelpful,maximally helpful,Meaghan responds:,How helpful was Meaghan's response to the question at hand?
6,main,relevance,The cake box is still on the counter in the kitchen.,high_certainty,positive,"It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was huge and a lot of the office is out on vacation this week.",positive,there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan,completely unhelpful,maximally helpful,Meaghan responds:,How helpful was Meaghan's response to the question at hand?
6,main,relevance,I saw someone with a slice yesterday.,low_certainty,positive,"It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.",negative,there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan,completely unhelpful,maximally helpful,Meaghan responds:,How helpful was Meaghan's response to the question at hand?
6,main,relevance,I saw someone with a slice yesterday.,low_certainty,positive,"It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was delicious.",neutral,there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan,completely unhelpful,maximally helpful,Meaghan responds:,How helpful was Meaghan's response to the question at hand?
6,main,relevance,I saw someone with a slice yesterday.,low_certainty,positive,"It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was huge and a lot of the office is out on vacation this week.",positive,there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan,completely unhelpful,maximally helpful,Meaghan responds:,How helpful was Meaghan's response to the question at hand?
7,main,relevance,Lauren had sushi for lunch.,non_answer,N/A,You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. She seems completely loyal to the agency. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.,negative,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,Lauren had sushi for lunch.,non_answer,N/A,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But she is also a bit secretive---not entirely unexpected given your line of work, but your training causes you to dwell on some suspicious details from your conversations. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",neutral,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,Lauren had sushi for lunch.,non_answer,N/A,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But lately you have noticed some suspicious things about her habits. She is almost always the last to leave, but one time when you stayed to work late, you noticed her talking to a shady figure in the parking lot. Another time, you could have sworn you saw her slip some documents into her bag before leaving---documents that are not supposed to leave the office. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",positive,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,"Lauren is innocent, and she has a solid alibi.",exhaustive,negative,You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. She seems completely loyal to the agency. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.,negative,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,"Lauren is innocent, and she has a solid alibi.",exhaustive,negative,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But she is also a bit secretive---not entirely unexpected given your line of work, but your training causes you to dwell on some suspicious details from your conversations. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",neutral,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,"Lauren is innocent, and she has a solid alibi.",exhaustive,negative,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But lately you have noticed some suspicious things about her habits. She is almost always the last to leave, but one time when you stayed to work late, you noticed her talking to a shady figure in the parking lot. Another time, you could have sworn you saw her slip some documents into her bag before leaving---documents that are not supposed to leave the office. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",positive,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,The leak wasn't from Lauren's department.,high_certainty,negative,You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. She seems completely loyal to the agency. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.,negative,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,The leak wasn't from Lauren's department.,high_certainty,negative,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But she is also a bit secretive---not entirely unexpected given your line of work, but your training causes you to dwell on some suspicious details from your conversations. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",neutral,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,The leak wasn't from Lauren's department.,high_certainty,negative,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But lately you have noticed some suspicious things about her habits. She is almost always the last to leave, but one time when you stayed to work late, you noticed her talking to a shady figure in the parking lot. Another time, you could have sworn you saw her slip some documents into her bag before leaving---documents that are not supposed to leave the office. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",positive,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,Other agents have been acting suspicious.,low_certainty,negative,You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. She seems completely loyal to the agency. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.,negative,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,Other agents have been acting suspicious.,low_certainty,negative,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But she is also a bit secretive---not entirely unexpected given your line of work, but your training causes you to dwell on some suspicious details from your conversations. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",neutral,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,Other agents have been acting suspicious.,low_certainty,negative,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But lately you have noticed some suspicious things about her habits. She is almost always the last to leave, but one time when you stayed to work late, you noticed her talking to a shady figure in the parking lot. Another time, you could have sworn you saw her slip some documents into her bag before leaving---documents that are not supposed to leave the office. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",positive,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,Last night Lauren was arrested for leaking classified information.,exhaustive,positive,You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. She seems completely loyal to the agency. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.,negative,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,Last night Lauren was arrested for leaking classified information.,exhaustive,positive,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But she is also a bit secretive---not entirely unexpected given your line of work, but your training causes you to dwell on some suspicious details from your conversations. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",neutral,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,Last night Lauren was arrested for leaking classified information.,exhaustive,positive,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But lately you have noticed some suspicious things about her habits. She is almost always the last to leave, but one time when you stayed to work late, you noticed her talking to a shady figure in the parking lot. Another time, you could have sworn you saw her slip some documents into her bag before leaving---documents that are not supposed to leave the office. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",positive,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,She was caught carrying a sensitive document outside the office.,high_certainty,positive,You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. She seems completely loyal to the agency. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.,negative,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,She was caught carrying a sensitive document outside the office.,high_certainty,positive,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But she is also a bit secretive---not entirely unexpected given your line of work, but your training causes you to dwell on some suspicious details from your conversations. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",neutral,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,She was caught carrying a sensitive document outside the office.,high_certainty,positive,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But lately you have noticed some suspicious things about her habits. She is almost always the last to leave, but one time when you stayed to work late, you noticed her talking to a shady figure in the parking lot. Another time, you could have sworn you saw her slip some documents into her bag before leaving---documents that are not supposed to leave the office. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",positive,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,She has weekly meetings with her phone turned off.,low_certainty,positive,You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. She seems completely loyal to the agency. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.,negative,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,She has weekly meetings with her phone turned off.,low_certainty,positive,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But she is also a bit secretive---not entirely unexpected given your line of work, but your training causes you to dwell on some suspicious details from your conversations. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",neutral,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
7,main,relevance,She has weekly meetings with her phone turned off.,low_certainty,positive,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But lately you have noticed some suspicious things about her habits. She is almost always the last to leave, but one time when you stayed to work late, you noticed her talking to a shady figure in the parking lot. Another time, you could have sworn you saw her slip some documents into her bag before leaving---documents that are not supposed to leave the office. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",positive,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan,completely unhelpful,maximally helpful,Alan responds:,How helpful was Alan's response to the question at hand?
8,main,relevance,Ethan's sister gave him fuzzy socks.,non_answer,N/A,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You know that Ethan loves long fantasy novels.,negative,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,Ethan's sister gave him fuzzy socks.,non_answer,N/A,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You wonder if it could be a cool new cookbook.,neutral,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,Ethan's sister gave him fuzzy socks.,non_answer,N/A,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You know that Ethan is really into cooking.,positive,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,Tony got Ethan a fantasy novel instead.,exhaustive,negative,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You know that Ethan loves long fantasy novels.,negative,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,Tony got Ethan a fantasy novel instead.,exhaustive,negative,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You wonder if it could be a cool new cookbook.,neutral,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,Tony got Ethan a fantasy novel instead.,exhaustive,negative,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You know that Ethan is really into cooking.,positive,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,Tony knows that Ethan has too many cookbooks.,high_certainty,negative,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You know that Ethan loves long fantasy novels.,negative,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,Tony knows that Ethan has too many cookbooks.,high_certainty,negative,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You wonder if it could be a cool new cookbook.,neutral,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,Tony knows that Ethan has too many cookbooks.,high_certainty,negative,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You know that Ethan is really into cooking.,positive,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,Tony asked about fantasy novel recommendations the other day.,low_certainty,negative,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You know that Ethan loves long fantasy novels.,negative,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,Tony asked about fantasy novel recommendations the other day.,low_certainty,negative,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You wonder if it could be a cool new cookbook.,neutral,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,Tony asked about fantasy novel recommendations the other day.,low_certainty,negative,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You know that Ethan is really into cooking.,positive,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,Tony got Ethan The Joy of Cooking.,exhaustive,positive,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You know that Ethan loves long fantasy novels.,negative,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,Tony got Ethan The Joy of Cooking.,exhaustive,positive,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You wonder if it could be a cool new cookbook.,neutral,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,Tony got Ethan The Joy of Cooking.,exhaustive,positive,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You know that Ethan is really into cooking.,positive,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,I saw Tony order a cookbook with gift-wrap.,high_certainty,positive,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You know that Ethan loves long fantasy novels.,negative,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,I saw Tony order a cookbook with gift-wrap.,high_certainty,positive,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You wonder if it could be a cool new cookbook.,neutral,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,I saw Tony order a cookbook with gift-wrap.,high_certainty,positive,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You know that Ethan is really into cooking.,positive,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,Tony asked about cookbook recommendations the other day.,low_certainty,positive,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You know that Ethan loves long fantasy novels.,negative,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,Tony asked about cookbook recommendations the other day.,low_certainty,positive,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You wonder if it could be a cool new cookbook.,neutral,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
8,main,relevance,Tony asked about cookbook recommendations the other day.,low_certainty,positive,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You know that Ethan is really into cooking.,positive,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire,completely unhelpful,maximally helpful,Claire responds:,How helpful was Claire's response to the question at hand?
9,main,relevance,Weekend hours are 10am to 10pm.,non_answer,N/A,"After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You wonder whether your favorite pizza place is open, but you remember another similar Monday when you found that it was closed.",negative,the pizza place is open today,Is the pizza place open today?,You ask your roommate Buster:,Buster,completely unhelpful,maximally helpful,Buster responds:,How helpful was Buster's response to the question at hand?
9,main,relevance,Weekend hours are 10am to 10pm.,non_answer,N/A,"After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You recently moved to the neighborhood, you're not sure whether the pizza place down the street is open on Mondays.",neutral,the pizza place is open today,Is the pizza place open today?,You ask your roommate Buster:,Buster,completely unhelpful,maximally helpful,Buster responds:,How helpful was Buster's response to the question at hand?
9,main,relevance,Weekend hours are 10am to 10pm.,non_answer,N/A,"After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You look outside your window at the pizza place down the street and the lights are on.",positive,the pizza place is open today,Is the pizza place open today?,You ask your roommate Buster:,Buster,completely unhelpful,maximally helpful,Buster responds:,How helpful was Buster's response to the question at hand?
9,main,relevance,Monday is their day off.,exhaustive,negative,"After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You wonder whether your favorite pizza place is open, but you remember another similar Monday when you found that it was closed.",negative,the pizza place is open today,Is the pizza place open today?,You ask your roommate Buster:,Buster,completely unhelpful,maximally helpful,Buster responds:,How helpful was Buster's response to the question at hand?
9,main,relevance,Monday is their day off.,exhaustive,negative,"After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You recently moved to the neighborhood, you're not sure whether the pizza place down the street is open on Mondays.",neutral,the pizza place is open today,Is the pizza place open today?,You ask your roommate Buster:,Buster,completely unhelpful,maximally helpful,Buster responds:,How helpful was Buster's response to the question at hand?
9,main,relevance,Monday is their day off.,exhaustive,negative,"After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You look outside your window at the pizza place down the street and the lights are on.",positive,the pizza place is open today,Is the pizza place open today?,You ask your roommate Buster:,Buster,completely unhelpful,maximally helpful,Buster responds:,How helpful was Buster's response to the question at hand?
